"[""@odata.context"""
[3
[34m[>
[4
[92m{'Yes' if role['privileged'
[92m{role['description'
[92m{role['name'
[92m{role['template_id'
[:-1
[AADInternals
[Add-ApplicationCertificate
[Add-ApplicationPermission
[Add-ExclusionGroupToPolicy
[Assign-PrivilegedRole
[Authentication
[Azure AD available roles
[Backdoor-Script
[Cleanup
[Commands
[Demos
[Deploy-MaliciousScript
[Deploy-MaliciousWebLink
[Display-AVPolicyRules
[Find-DynamicGroups
[Find-PrivilegedApplications
[Find-PrivilegedRoleUsers
[Find-UpdatableGroups
[Get-Application
[Get-CurrentUser
[Get-DeviceCompliancePolicies
[Get-DeviceConfigurationPolicies
[Get-Domains
[Get-GraphTokens
[Get-Group
[Get-ManagedDevices
[Get-ScriptContent
[Get-TenantID
[Get-User
[Get-UserDevices
[Get-UserPrivileges
[GraphRunner
[Installation
[Invite-GuestUser
[Invoke-CertToAccessToken
[Invoke-ESTSCookieToAccessToken
[Invoke-ReconAsOutsider
[Invoke-RefreshToAzureManagementToken
[Invoke-RefreshToMSGraphToken
[Invoke-Search
[Invoke-UserEnumerationAsOutsider
[List-RecentOneDriveFiles
[Locate-DirectoryRole
[Locate-ObjectID
[Locate-PermissionID
[Locators
[Outsider
[Post-Auth Enumeration
[Post-Auth Exploitation
[Post-Auth Intune Enumeration
[Post-Auth Intune Exploitation
[Remove-GroupMember
[Spoof-OWAEmailMessage
[TokenTactics
[TokenTacticsV2
[Usage
[Version 1511
[Wiki
[])
[app['appId'
[app_role_id
[application_id
[args.entity
[args.username
[category
[child_def_id
[cleaned_value
[delegated_id
[domain
[here
[https://graphpermissions.merill.net/
[https://learn.microsoft.com/en-us/entra/identity/role-based-access-control/permissions-reference
[https://learn.microsoft.com/en-us/graph/permissions-reference
[iface['value'
[len(setting_id):
[line.strip() for line in file if line.strip()
[name for name in permission_names if name not in content
[name.strip() for name in permission_names
[part
[permission_name
[permissionid
[port['value'
[role_id
[separator
[setting_def_id
[setting_id
[sp['id'
[th.text for th in table.find('thead').find_all('th')
[title
[value
[value_suffix
[x
[x.strip() for x in f.readlines()
[{}
