		// But the position will actually be correct until we move, so"
		// For z/OS, the length of the name is a field"
		// So, if we are stopping at the end of a line, we"
		// This is not technically the Linux semantics for"
		// if len(flag.NoOptDefVal) == 0 {"
"//   --ss=""v1,v2"" --ss=""v3"""
"//   []string{""v1"", ""v2"", ""v3""}"
"//  - *TIPCServiceName: ""name"" variant in the C addr union"
"//  - *TIPCServiceRange: ""nameseq"" variant in the C addr union"
"//  - *TIPCSocketAddr: ""id"" variant in the C addr union"
"//  err := db.QueryRow(""SELECT name FROM foo WHERE id=?"", id).Scan(&u)"
"//  hit by a meteorite is estimated to be one chance in 17 billion, that"
"// """""
"// ""(unreachable)"" prefix, which can potentially be a valid relative"
"// ""*"""
"// ""+1"" means that no specific value was passed, so increment"
"// ""--"" terminates the flags"
"// ""--getUrl"" which may also be translated to ""geturl"" and everything will work."
"// ""> "")."
"// "">= 1.0""."
"// ""Abstract"" Unix domain socket."
"// ""Windows 7, Windows Server 2008 R2, Windows Vista, and Windows"
"// ""continued"" status is 0xFFFF, distinguishing itself"
"// ""key_or_keyring:<key>"", and ""key_or_keyring:<key>:chain""."
"// ""shorthands"" can be a series of shorthand letters of flags (e.g. ""-vvv"")."
"// ""{XXXXXX-XXXX-XXXX-XXXX-XXXXXXXXXXXX}"" into a GUID."
"// #define roundup(x, y)   ((((x)+((y)-1))/(y))*(y))"
"// (CAN_TP16, CAN_TP20, CAN_MCNET, and CAN_ISOTP), they can be left with"
"// +build !aix,!darwin,!dragonfly,!freebsd,!linux,!netbsd,!openbsd,!zos,!windows,!solaris,!plan9"
"// +build !linux,!darwin,!freebsd,!dragonfly,!netbsd,!openbsd,!solaris"
"// +build !windows,!solaris,!aix"
"// +build ${GOARCH},${GOOS}"""
"// +build 386,freebsd"
"// +build 386,linux"
"// +build 386,netbsd"
"// +build 386,openbsd"
"// +build aix darwin,!race linux,!race freebsd,!race netbsd openbsd solaris dragonfly zos"
"// +build aix,ppc"
"// +build aix,ppc64"
"// +build aix,ppc64,gc"
"// +build aix,ppc64,gccgo"
"// +build amd64,darwin"
"// +build amd64,dragonfly"
"// +build amd64,freebsd"
"// +build amd64,illumos"
"// +build amd64,linux"
"// +build amd64,linux,gc"
"// +build amd64,netbsd"
"// +build amd64,openbsd"
"// +build amd64,solaris"
"// +build arm,freebsd"
"// +build arm,gc,linux"
"// +build arm,linux"
"// +build arm,netbsd"
"// +build arm,openbsd"
"// +build arm64,darwin"
"// +build arm64,freebsd"
"// +build arm64,linux"
"// +build arm64,netbsd"
"// +build arm64,openbsd"
"// +build darwin,!ios linux"
"// +build darwin,!ios"
"// +build darwin,amd64,go1.12"
"// +build darwin,amd64,go1.13"
"// +build darwin,arm64,go1.12"
"// +build darwin,arm64,go1.13"
"// +build darwin,go1.12"
"// +build darwin,go1.12,!go1.13"
"// +build darwin,go1.13"
"// +build darwin,race linux,race freebsd,race"
"// +build dragonfly,amd64"
"// +build freebsd,386"
"// +build freebsd,amd64"
"// +build freebsd,arm"
"// +build freebsd,arm64"
"// +build gccgo,!aix"
"// +build gccgo,linux,amd64"
"// +build illumos,amd64"
"// +build linux,386 linux,arm linux,mips linux,mipsle linux,ppc"
"// +build linux,386"
"// +build linux,amd64"
"// +build linux,arm"
"// +build linux,arm64"
"// +build linux,gc"
"// +build linux,gc,386"
"// +build linux,gccgo,386"
"// +build linux,gccgo,arm"
"// +build linux,loong64"
"// +build linux,mips"
"// +build linux,mips64"
"// +build linux,mips64le"
"// +build linux,mipsle"
"// +build linux,ppc"
"// +build linux,ppc64"
"// +build linux,ppc64le"
"// +build linux,riscv64"
"// +build linux,s390x"
"// +build linux,sparc64"
"// +build loong64,linux"
"// +build mips,linux"
"// +build mips64,linux"
"// +build mips64,openbsd"
"// +build mips64le,linux"
"// +build mipsle,linux"
"// +build netbsd,386"
"// +build netbsd,amd64"
"// +build netbsd,arm"
"// +build netbsd,arm64"
"// +build openbsd,386"
"// +build openbsd,amd64"
"// +build openbsd,arm"
"// +build openbsd,arm64"
"// +build openbsd,mips64"
"// +build plan9,!race"
"// +build plan9,386"
"// +build plan9,amd64"
"// +build plan9,arm"
"// +build plan9,race"
"// +build ppc,aix"
"// +build ppc,linux"
"// +build ppc64,aix"
"// +build ppc64,linux"
"// +build ppc64le,linux"
"// +build riscv64,linux"
"// +build s390x,linux"
"// +build solaris,amd64"
"// +build sparc64,linux"
"// +build windows,!race"
"// +build windows,go1.9"
"// +build windows,race"
"// +build zos,s390x"
"// , or """" if uuid is invalid."
"// - there are no local, non-persistent flags on the command-line or TraverseChildren is true"
"// - when a flag in a group is present, other flags in the group will be marked required"
"// - when a flag in a mutually exclusive group is present, other flags in the group will be marked as hidden"
"// 0x7F (stopped), or a signal number that caused an exit."
"// 1, 2, 3."
"// 1- the feature has been explicitly disabled by the program,"
"// 100-nanosecond intervals since January 1, 1601"
"// 2 for Family, Len; 1 for NUL"
"// 2- Even without completions, we need to print the directive"
"// 2- c has no subcommands (to avoid creating one),"
"// 32-bit dev_t, encoded as mmmM MMmm."
"// <sys/ioctl.h> is broken on powerpc64, as it fails to include definitions of"
"// A flag without a value, or with an `=` separated value"
"// A quick, efficient equality check"
"// AF_INET, an error is returned."
"// AIX wait4 may return with ERESTART errno, while the processus is still"
"// According to documentation, this function always succeeds."
"// According to netdevice(7), only AF_INET addresses are returned for numerous"
"// AddDllDirectory, RemoveDllDirectory, or SetDefaultDllDirectories"
"// Addr represents a bluetooth address, byte ordering is little-endian."
"// After this, the versions are properly sorted"
"// All functions get the same args, the arguments after the command name."
"// Alternatively, these transformations are done:"
"// Always complete ValidArgs, even if we are completing a subcommand name."
"// Always show help if requested, even if SilenceErrors is in"
"// An extra number (exit code, signal causing a stop)"
"// An ifreqData is an Ifreq which carries pointer data. To produce an ifreqData,"
"// As for ptracePeek, we need to align our accesses to deal"
"// As the last printout, print the completion directive for the completion script to parse."
"// Atim, Mtim and Ctim is changed from StTimespec to Timespec during"
"// AutoCompleteCallback, if non-null, is called for each keypress with"
"// BL R7, R6"
"// Because EpollWait mutates events, the caller is expected to coordinate"
"// Beginning in Go 1.7, duration zero values are ""0s"""
"// Believe it or not, this is the best we can do on Linux"
"// Bind and Accept must be used. Once the setup process is complete, input"
"// Bool defines a bool flag with specified name, default value, and usage string."
"// BoolP is like Bool, but accepts a shorthand letter that can be used after a single dash."
"// BoolSlice defines a []bool flag with specified name, default value, and usage string."
"// BoolSliceP is like BoolSlice, but accepts a shorthand letter that can be used after a single dash."
"// BoolSliceVar defines a []bool flag with specified name, default value, and usage string."
"// BoolSliceVar defines a boolSlice flag with specified name, default value, and usage string."
"// BoolSliceVarP is like BoolSliceVar, but accepts a shorthand letter that can be used after a single dash."
"// BoolVar defines a bool flag with specified name, default value, and usage string."
"// BoolVarP is like BoolVar, but accepts a shorthand letter that can be used after a single dash."
"// BuildSecurityDescriptor makes a new security descriptor using the input trustees, explicit access lists, and"
"// By default, the zero FlagSet uses an empty name and the"
"// ByteSliceToString returns a string form of the text represented by the slice s, with a terminating NUL and any"
"// BytesBase64 defines an []byte flag with specified name, default value, and usage string."
"// BytesBase64P is like BytesBase64, but accepts a shorthand letter that can be used after a single dash."
"// BytesBase64Var defines an []byte flag with specified name, default value, and usage string."
"// BytesBase64VarP is like BytesBase64Var, but accepts a shorthand letter that can be used after a single dash."
"// BytesHex defines an []byte flag with specified name, default value, and usage string."
"// BytesHexP is like BytesHex, but accepts a shorthand letter that can be used after a single dash."
"// BytesHexVar defines an []byte flag with specified name, default value, and usage string."
"// BytesHexVarP is like BytesHexVar, but accepts a shorthand letter that can be used after a single dash."
"// Call executes procedure p with arguments a. It will panic, if more than 15 arguments"
"// CallClassInstaller member calls the appropriate class installer, and any registered co-installers, with the specified installation request (DIF code)."
"// Channel is a designated bluetooth channel, only 1-30 are available for use."
"// Check if there are any local, non-persistent flags on the command-line"
"// CheckErr prints the msg with the prefix 'Error:' and exits with error code 1. If the msg is nil, it does nothing."
"// ClockSequence returns the current clock sequence, generating one if not"
"// Code generated by 'mkerrors.bash'; DO NOT EDIT."""
"// Code generated by 'mkknownfolderids.bash'; DO NOT EDIT."""
"// Code generated by linux/mkall.go generatePtracePair(""386"", ""amd64""). DO NOT EDIT."
"// Code generated by linux/mkall.go generatePtracePair(""arm"", ""arm64""). DO NOT EDIT."
"// Code generated by linux/mkall.go generatePtracePair(""mips"", ""mips64""). DO NOT EDIT."
"// Code generated by linux/mkall.go generatePtracePair(""mipsle"", ""mips64le""). DO NOT EDIT."
"// Code generated by linux/mkall.go generatePtraceRegSet(""arm64""). DO NOT EDIT."
"// Command is just that, a command for your application."
"// CommandLine is the default set of command-line flags, parsed from os.Args."
"// Commands similar to git, go tools and other modern CLI tools"
"// Compared to StringArray flags, StringSlice flags take comma-separated value as arguments and split them accordingly."
"// Comparison example. There is also GreaterThan, Equal, and just"
"// Complete subcommand names, including the help command"
"// ComposeCommandLine escapes and joins the given arguments suitable for use as a Windows command line,"
"// Constraint represents a single constraint for a version, such as"
"// Copyright 2009,2010 The Go Authors. All rights reserved."
"// Count defines a count flag with specified name, default value, and usage string."
"// CountVar defines a count flag with specified name, default value, and usage string."
"// Creates a SID for a well-known predefined alias, generally using the constants of the form"
"// Currently, database types that map to string and []byte are supported. Please"
"// DIREG specifies values for SetupDiCreateDevRegKey, SetupDiOpenDevRegKey, and SetupDiDeleteDevRegKey."
"// DLL preloading attacks. To safely load a system DLL, use LazyDLL"
"// DecomposeCommandLine breaks apart its argument command line into unescaped parts using CommandLineToArgv,"
"// Deprecated defines, if this command is deprecated and should print this string when used."
"// DevInstallParams is device installation parameters structure (associated with a particular device information element, or globally with a device information set)"
"// DeviceInfoListDetail method retrieves information associated with a device information set including the class GUID, remote computer handle, and remote computer name."
"// DisableAutoGenTag defines, if gen tag (""Auto generated by spf13/cobra..."")"
"// Do it the glibc way, add AT_NO_AUTOMOUNT."
"// DrvInfoData is driver information structure (member of a driver info list that may be associated with a particular device instance, or (globally) with a device information set)"
"// Duration defines a time.Duration flag with specified name, default value, and usage string."
"// DurationP is like Duration, but accepts a shorthand letter that can be used after a single dash."
"// DurationSlice defines a []time.Duration flag with specified name, default value, and usage string."
"// DurationSliceP is like DurationSlice, but accepts a shorthand letter that can be used after a single dash."
"// DurationSliceVar defines a durationSlice flag with specified name, default value, and usage string."
"// DurationSliceVar defines a duration[] flag with specified name, default value, and usage string."
"// DurationSliceVarP is like DurationSliceVar, but accepts a shorthand letter that can be used after a single dash."
"// DurationVar defines a time.Duration flag with specified name, default value, and usage string."
"// DurationVarP is like DurationVar, but accepts a shorthand letter that can be used after a single dash."
"// EnableCommandSorting controls sorting of the slice of commands, which is turned on by default."
"// ErrPasteIndicator may be returned from ReadLine as the error, in addition"
"// Error table\n"");"
"// Even though it is a mistake on the program's side, let's be nice when we can."
"// Even though we could support more than three segments, if we"
"// Every other win32 array API takes arguments as ""pointer, count"", except for this function. So we"
"// Ex: if the golang flag was -v, allow both -v and --v to work"
"// Exec calls execve(2), which replaces the calling executable in the process"
"// ExecuteContext is the same as Execute(), but sets the ctx on the command."
"// ExecuteContextC is the same as ExecuteC(), but sets the ctx on the command."
"// FcntlFlock performs a fcntl syscall for the F_GETLK, F_SETLK or F_SETLKW command."
"// Find(), if those Root commands don't have any sub-commands, they will accept arguments."
"// Flag not supported by this command, the interspersed option might be set so return the original args"
"// Float32 defines a float32 flag with specified name, default value, and usage string."
"// Float32P is like Float32, but accepts a shorthand letter that can be used after a single dash."
"// Float32Slice defines a []float32 flag with specified name, default value, and usage string."
"// Float32SliceP is like Float32Slice, but accepts a shorthand letter that can be used after a single dash."
"// Float32SliceVar defines a float32Slice flag with specified name, default value, and usage string."
"// Float32SliceVar defines a float32[] flag with specified name, default value, and usage string."
"// Float32SliceVarP is like Float32SliceVar, but accepts a shorthand letter that can be used after a single dash."
"// Float32Var defines a float32 flag with specified name, default value, and usage string."
"// Float32VarP is like Float32Var, but accepts a shorthand letter that can be used after a single dash."
"// Float64 defines a float64 flag with specified name, default value, and usage string."
"// Float64P is like Float64, but accepts a shorthand letter that can be used after a single dash."
"// Float64Slice defines a []float64 flag with specified name, default value, and usage string."
"// Float64SliceP is like Float64Slice, but accepts a shorthand letter that can be used after a single dash."
"// Float64SliceVar defines a float64Slice flag with specified name, default value, and usage string."
"// Float64SliceVar defines a float64[] flag with specified name, default value, and usage string."
"// Float64SliceVarP is like Float64SliceVar, but accepts a shorthand letter that can be used after a single dash."
"// Float64Var defines a float64 flag with specified name, default value, and usage string."
"// Float64VarP is like Float64Var, but accepts a shorthand letter that can be used after a single dash."
"// Flock_t type is SYS_FCNTL64, not SYS_FCNTL."
"// For Go 1.1, we might avoid the allocation of win32finddata1 here"
"// For Root commands that don't specify any value for their Args fields, when we call"
"// For Unix, get the pagesize from the runtime."
"// For Windows 9x compatibility, INF section names should be constrained to 32 characters."
"// For example, a sub-command without a description should not be completed"
"// For example, to complete only files of the form *.json or *.yaml:"
"// For example, with ""1.2.3+beta"", the metadata is ""beta""."
"// For flags, using Command.MarkFlagFilename() and Command.MarkPersistentFlagFilename()"
"// For flags, using MarkFlagDirname() is a shortcut to using this directive explicitly."
"// For flags, using MarkFlagFilename() and MarkPersistentFlagFilename()"
"// For more information on TIPC, see: http://tipc.sourceforge.net/."
"// For portability with other shells, it is recommended to instead use ValidArgsFunction"
"// For z/OS, only replace NUL with @ when the"
"// Fork, exec, wait, etc."
"// Format: a=1,b=2"
"// Get the highest specificity (hS), or if they're equal, just use segmentSelf length"
"// GetLinkedToken returns the linked token, which may be an elevated UAC token."
"// GetProcessPreferredUILanguages may return numLanguages==0 with ""\0\0"""
"// Getcwd returns the number of bytes written to buf, including the NUL."
"// Given ""a `name` to show"" it returns (""name"", ""a name to show"")."
"// GreaterThan, GreaterThanOrEqual or LessThanOrEqual methods."
"// Gt takes two types and checks whether the first type is greater than the second. In case of types Arrays, Chans,"
"// Guests have a unique CID, and hosts may have a well-known CID of:"
"// HAX// hax 1\n""), 0644); err != nil {"
"// Handle first line, which is indented by the caller (or the"
"// Hidden defines, if this command is hidden and should NOT show up in the list of available commands."
"// However, because we have added the __complete sub-command in the current code path, the"
"// I am scared that if we don't include the +2 here, the kernel"
"// IP defines an net.IP flag with specified name, default value, and usage string."
"// IP returns an IPv4 or IPv6 address, or nil if the underlying SocketAddress is neither."
"// IPMask defines an net.IPMask flag with specified name, default value, and usage string."
"// IPMaskP is like IP, but accepts a shorthand letter that can be used after a single dash."
"// IPMaskP is like IPMask, but accepts a shorthand letter that can be used after a single dash."
"// IPMaskVar defines an net.IPMask flag with specified name, default value, and usage string."
"// IPMaskVarP is like IPMaskVar, but accepts a shorthand letter that can be used after a single dash."
"// IPNet defines an net.IPNet flag with specified name, default value, and usage string."
"// IPNetP is like IPNet, but accepts a shorthand letter that can be used after a single dash."
"// IPNetVar defines an net.IPNet flag with specified name, default value, and usage string."
"// IPNetVarP is like IPNetVar, but accepts a shorthand letter that can be used after a single dash."
"// IPP is like IP, but accepts a shorthand letter that can be used after a single dash."
"// IPSlice defines a []net.IP flag with specified name, default value, and usage string."
"// IPSliceP is like IPSlice, but accepts a shorthand letter that can be used after a single dash."
"// IPSliceVar defines a []net.IP flag with specified name, default value, and usage string."
"// IPSliceVar defines a ipSlice flag with specified name, default value, and usage string."
"// IPSliceVarP is like IPSliceVar, but accepts a shorthand letter that can be used after a single dash."
"// IPVar defines an net.IP flag with specified name, default value, and usage string."
"// IPVarP is like IPVar, but accepts a shorthand letter that can be used after a single dash."
"// If DisableFlagParsing==false, we have completed the flags as known by Cobra;"
"// If DisableFlagParsing==true, Cobra may not be aware of all flags, so we"
"// If OpenBSD <= 5.9, pledge is not available."
"// If OpenBSD <= 6.2 and execpromises is not empty,"
"// If Set is called on a flag that already has a []bool assigned, the newly converted values will be appended."
"// If Set is called on a flag that already has a []net.IP assigned, the newly converted values will be appended."
"// If a flag doesn't exist, it wasn't changed...."
"// If a flag that is mutually exclusive to others is present, we hide the other"
"// If a flag that is part of a group is present, we make all the other flags"
"// If c already has a version flag, it will do nothing."
"// If c already has help command or c has no subcommands, it will do nothing."
"// If c already has help flag, it will do nothing."
"// If c.Version is empty, it will do nothing."
"// If c.parentsPflags == nil, it makes new."
"// If err is EINVAL, this returned ERROR_SUCCESS indicating a non-restricted token."
"// If found parse to a subcommand and then failed, talk about the subcommand"
"// If global normalization function exists, update all children"
"// If help is called, regardless of other flags, return we want help."
"// If multiple direntries are written, sometimes when we reach the final one,"
"// If n is zero then the immediately prior value is returned, if one, then the"
"// If name is """" then the first usable interface found will be used or a random"
"// If name is """" then the name and hardware address of one of the system's"
"// If newErr is nil, os.Stderr is used."
"// If newIn is nil, os.Stdin is used."
"// If newOut is nil, os.Stdout is used."
"// If no completions were found within commands or ValidArgs,"
"// If nothing has rejected the version by now, it's valid"
"// If output is nil, os.Stderr is used."
"// If root command has SilenceErrors flagged,"
"// If root command has SilenceUsage flagged,"
"// If the call fails due to other reasons, current fsgid will be returned."
"// If the call fails due to other reasons, current fsuid will be returned."
"// If the flag contains an = it means it has already been fully processed,"
"// If the flag is not already present, or if it can be specified multiple times (Array or Slice)"
"// If the flag is not already present, we suggest it as a completion"
"// If the flag.Value happens to also be a pflag.Value, just use it directly."
"// If the pointer is nil, it returns the empty string. It assumes that the UTF-16 sequence is terminated"
"// If the pointer is nil, it returns the empty string. It assumes that the text sequence is terminated"
"// If the segments are the same, we must compare on prerelease info"
"// If the shorthand of this flag is deprecated, this string is the new or now thing to use"
"// If the user wants to port_dissociate before the event has been processed,"
"// If the version being checked has less specificity than the constraint, then there"
"// If the version being checked is naturally less than the constraint, then there"
"// If there are ValidArgs specified (even if they don't match), we stop completion."
"// If there are no back quotes, the name is an educated guess of the"
"// If there is a single completion, the shell usually adds a space"
"// If there is nothing on current line and no prompt printed,"
"// If there were a new target with floating point type for it, we have"
"// If this flag is deprecated, this string is the new or now thing to use"
"// If tv is nil, the access and modification times are set to the current time."
"// If we don't have a clock sequence already, set one."
"// If we get here then we have a key that we don't recognise, or a"
"// If we have not found any required flags, only then can we show regular flags"
"// If we're running on OpenBSD > 6.2, pass execpromises to the syscall."
"// In NetBSD unlockpt() does nothing, so it isn't called here."
"// In addition to providing an interface, Cobra simultaneously provides a controller to organize your application code."
"// In case of error after this point, make sure we close the ptmx fd."
"// In case of error after this point, make sure we close the pts fd."
"// In epoll, Events is a 32-bit field, while poll uses 16 bits."
"// In order to only have Timespec structure, type of Stat_t's fields"
"// In order to use msghdr structure with Control, Controllen, nrecvmsg and nsendmsg must be used."
"// In some cases, Linux can return a path that starts with the"
"// In that case, there is no value following it, so we are not really doing flag completion."
"// Indicates that the shell should not add a space after the completion,"
"// Instead, when no other completion is specified, file completion is done by"
"// Int defines an int flag with specified name, default value, and usage string."
"// Int16 defines an int16 flag with specified name, default value, and usage string."
"// Int16P is like Int16, but accepts a shorthand letter that can be used after a single dash."
"// Int16Var defines an int16 flag with specified name, default value, and usage string."
"// Int16VarP is like Int16Var, but accepts a shorthand letter that can be used after a single dash."
"// Int32 defines an int32 flag with specified name, default value, and usage string."
"// Int32P is like Int32, but accepts a shorthand letter that can be used after a single dash."
"// Int32Slice defines a []int32 flag with specified name, default value, and usage string."
"// Int32SliceP is like Int32Slice, but accepts a shorthand letter that can be used after a single dash."
"// Int32SliceVar defines a int32Slice flag with specified name, default value, and usage string."
"// Int32SliceVar defines a int32[] flag with specified name, default value, and usage string."
"// Int32SliceVarP is like Int32SliceVar, but accepts a shorthand letter that can be used after a single dash."
"// Int32Var defines an int32 flag with specified name, default value, and usage string."
"// Int32VarP is like Int32Var, but accepts a shorthand letter that can be used after a single dash."
"// Int64 defines an int64 flag with specified name, default value, and usage string."
"// Int64P is like Int64, but accepts a shorthand letter that can be used after a single dash."
"// Int64Slice defines a []int64 flag with specified name, default value, and usage string."
"// Int64SliceP is like Int64Slice, but accepts a shorthand letter that can be used after a single dash."
"// Int64SliceVar defines a int64Slice flag with specified name, default value, and usage string."
"// Int64SliceVar defines a int64[] flag with specified name, default value, and usage string."
"// Int64SliceVarP is like Int64SliceVar, but accepts a shorthand letter that can be used after a single dash."
"// Int64Var defines an int64 flag with specified name, default value, and usage string."
"// Int64VarP is like Int64Var, but accepts a shorthand letter that can be used after a single dash."
"// Int8 defines an int8 flag with specified name, default value, and usage string."
"// Int8P is like Int8, but accepts a shorthand letter that can be used after a single dash."
"// Int8Var defines an int8 flag with specified name, default value, and usage string."
"// Int8VarP is like Int8Var, but accepts a shorthand letter that can be used after a single dash."
"// IntP is like Int, but accepts a shorthand letter that can be used after a single dash."
"// IntSlice defines a []int flag with specified name, default value, and usage string."
"// IntSliceP is like IntSlice, but accepts a shorthand letter that can be used after a single dash."
"// IntSliceVar defines a intSlice flag with specified name, default value, and usage string."
"// IntSliceVar defines a int[] flag with specified name, default value, and usage string."
"// IntSliceVarP is like IntSliceVar, but accepts a shorthand letter that can be used after a single dash."
"// IntVar defines an int flag with specified name, default value, and usage string."
"// IntVarP is like IntVar, but accepts a shorthand letter that can be used after a single dash."
"// It is used for ProcessVMReadv and ProcessVMWritev, where the pointer"
"// It panics, if len(name) > 1."
"// It visits all flags, even those not set."
"// It will always return ""0"" if the global environment variable COBRA_ACTIVE_HELP"
"// It won't handle assigning the results of lseek to *basep, or handle"
"// It's always a valid pointer, although the escape codes themselves"
"// It's not documented if this is necessary, but we're paranoid."
"// It's not the full required semantics, but should handle the case"
"// Just Dup'ing the file descriptor is not enough, as the"
"// KEYCTL_ASSUME_AUTHORITY, KEYCTL_SESSION_TO_PARENT, KEYCTL_REJECT,"
"// KEYCTL_INVALIDATE, and KEYCTL_GET_PERSISTENT."
"// KEYCTL_UNLINK, KEYCTL_NEGATE, KEYCTL_SET_REQKEY_KEYRING, KEYCTL_SET_TIMEOUT,"
"// KnownFolderPath returns a well-known folder path for the current user, specified by one of"
"// KnownFolderPath returns a well-known folder path for the user token, specified by one of"
"// Len returns the length, in bytes, of a valid security identifier SID."
"// Let the logic continue so as to add any ValidArgsFunction completions,"
"// Linux on s390x uses the old mmap interface, which requires arguments to be passed in a struct."
"// Linux watchdog API. For more information, see:"
"// Load will not try to load DLL, if it is already loaded into memory."
"// Look for a back-quoted name, but avoid the strings package."
"// Lookup returns the Flag structure of the named command-line flag,"
"// Lookup returns the Flag structure of the named flag, returning nil if none exists."
"// Magic sysctl: ""setting"" 0.3 to a string name"
"// Make this change to only the hardware profile specified by HwProfile. this flag only applies to root-enumerated devices. When Windows removes the device from the last hardware profile in which it was configured, Windows performs a global removal."
"// Maps and Slices, Gt will compare their lengths. Ints are compared directly while strings are first parsed as"
"// MarkFlagCustom adds the BashCompCustom annotation to the named flag, if it exists."
"// Mmap manager, for use by operating system-specific implementations."
"// Must is a helper that wraps a call to a function returning (*Version, error)"
"// NOTE: It seems like 64-bit Darwin, Illumos and Solaris"
"// NTStatus corresponds with NTSTATUS, error values returned by ntdll.dll and"
"// NTString is an ANSI string for NT native APIs, corresponding to STRING."
"// NTUnicodeString is a UTF-16 string for NT native APIs, corresponding to UNICODE_STRING."
"// NULL-style string interfaces, so this simple wrapper is provided."
"// NewFlagSet returns a new, empty flag set with the specified name,"
"// NewLazySystemDLL is like NewLazyDLL, but will only"
"// NewProcThreadAttributeList allocates a new ProcThreadAttributeListContainer, with the requested maximum number of attributes."
"// NodeID returns a slice of a copy of the current Node ID, setting the Node ID"
"// Not friendly to overwrite in place,"
"// Now that we know the size, get the actual nodes."
"// Null assigns special ""don't touch"" values to members of d to"
"// OK, except with the pessimistic operator"
"// On 32-bit Linux systems, the fcntl syscall that matches Go's"
"// On Linux, this is an in-kernel data structure accessed through a fd."
"// On linux Setuid and Setgid only affects the current thread, not the process."
"// On ppc64, Timespec.Nsec is an int64 while StTimespec.Nsec is an"
"// On s390x Linux, all the socket calls go through an extra indirection."
"// On sparc{,64}, the kernel defines struct termios2 itself which clashes with the"
"// On x86 Linux, all the socket calls go through an extra indirection,"
"// One of the flags of the group is set, mark the other ones as required"
"// One of the flags of the mutually exclusive group is set, mark the other ones as hidden"
"// One or more device property sheets have had changes made to them, and need to have a DIF_PROPERTYCHANGE occur."
"// Original returns the original parsed version as-is, including any"
"// Otherwis, rhs was > lhs, they're not equal"
"// Otherwise tv must contain exactly 2 elements, with access time as the first"
"// Package term provides support functions for dealing with terminals, as"
"// Package terminal provides support functions for dealing with terminals, as"
"// Parse parses flag definitions from the argument list, which should not"
"// ParseAll parses flag definitions from the argument list, which should not"
"// ParseBytes is like Parse, except it parses a byte slice instead of a string."
"// ParseDirent parses up to max directory entries in buf,"
"// Peeks returns the word in *data, not as the return value."
"// Prerelease returns any prerelease data that is part of the version,"
"// Print is a convenience method to Print to the defined output, fallback to Stderr if not set."
"// PrintDefaults prints, to standard error unless configured"
