"('', '', '', '', '', '', '', '', '', '', '', '')"
"('', '', '', '', '', '24', '', '24', '', '', '', '')"
"('', '', '', '', '', '250', '', '250', '', '', '', '')"
"('', '', '', '', '', '26', '', '26', '', '', '', '')"
"('', '', '', '', '', '28', '', '28', '', '', '', '')"
"('', '', '', '', '', '2A', '', '2A', '', '', '', '')"
"('', '', '', '', '', '2B29', '', '2B29', '', '', '', '')"
"('', '', '', '', '', '2D', '', '2D', '', '', '', '')"
"('', '', '', '', '', '2E', '', '2E', '', '', '', '')"
"('', '', '', '', '', '2F', '', '2F', '', '', '', '')"
"('', '', '', '', '', '2b', '', '2b', '', '', '', '')"
"('', '', '', '', '', '2dD', '', '2dD', '', '', '', '')"
"('', '', '', '', '', '3', '', '3', '', '', '', '')"
"('', '', '', '', '', '30', '', '30', '', '', '', '')"
"('', '', '', '', '', '32', '', '32', '', '', '', '')"
"('', '', '', '', '', '33', '', '33', '', '', '', '')"
"('', '', '', '', '', '35', '', '35', '', '', '', '')"
"('', '', '', '', '', '37', '', '37', '', '', '', '')"
"('', '', '', '', '', '38', '', '38', '', '', '', '')"
"('', '', '', '', '', '39', '', '39', '', '', '', '')"
"('', '', '', '', '', '3A', '', '3A', '', '', '', '')"
"('', '', '', '', '', '3C', '', '3C', '', '', '', '')"
"('', '', '', '', '', '3b', '', '3b', '', '', '', '')"
"('', '', '', '', '', '3c', '', '3c', '', '', '', '')"
"('', '', '', '', '', '3d', '', '3d', '', '', '', '')"
"('', '', '', '', '', '3f', '', '3f', '', '', '', '')"
"('', '', '', '', '', '4', '', '4', '', '', '', '')"
"('', '', '', '', '', '40', '', '40', '', '', '', '')"
"('', '', '', '', '', '400', '', '400', '', '', '', '')"
"('', '', '', '', '', '44', '', '44', '', '', '', '')"
"('', '', '', '', '', '45', '', '45', '', '', '', '')"
"('', '', '', '', '', '46', '', '46', '', '', '', '')"
"('', '', '', '', '', '46c', '', '46c', '', '', '', '')"
"('', '', '', '', '', '4B', '', '4B', '', '', '', '')"
"('', '', '', '', '', '4C', '', '4C', '', '', '', '')"
"('', '', '', '', '', '4E', '', '4E', '', '', '', '')"
"('', '', '', '', '', '4EB', '', '4EB', '', '', '', '')"
"('', '', '', '', '', '4b', '', '4b', '', '', '', '')"
"('', '', '', '', '', '4c', '', '4c', '', '', '', '')"
"('', '', '', '', '', '4e', '', '4e', '', '', '', '')"
"('', '', '', '', '', '4f', '', '4f', '', '', '', '')"
"('', '', '', '', '', '4fFf', '', '4fFf', '', '', '', '')"
"('', '', '', '', '', '5', '', '5', '', '', '', '')"
"('', '', '', '', '', '50', '', '50', '', '', '', '')"
"('', '', '', '', '', '51', '', '51', '', '', '', '')"
"('', '', '', '', '', '524', '', '524', '', '', '', '')"
"('', '', '', '', '', '53', '', '53', '', '', '', '')"
"('', '', '', '', '', '53F', '', '53F', '', '', '', '')"
"('', '', '', '', '', '55', '', '55', '', '', '', '')"
"('', '', '', '', '', '56', '', '56', '', '', '', '')"
"('', '', '', '', '', '56a', '', '56a', '', '', '', '')"
"('', '', '', '', '', '57', '', '57', '', '', '', '')"
"('', '', '', '', '', '574', '', '574', '', '', '', '')"
"('', '', '', '', '', '59', '', '59', '', '', '', '')"
"('', '', '', '', '', '5B', '', '5B', '', '', '', '')"
"('', '', '', '', '', '5C', '', '5C', '', '', '', '')"
"('', '', '', '', '', '5D', '', '5D', '', '', '', '')"
"('', '', '', '', '', '5E', '', '5E', '', '', '', '')"
"('', '', '', '', '', '5F', '', '5F', '', '', '', '')"
"('', '', '', '', '', '5e', '', '5e', '', '', '', '')"
"('', '', '', '', '', '6', '', '6', '', '', '', '')"
"('', '', '', '', '', '60e', '', '60e', '', '', '', '')"
"('', '', '', '', '', '61', '', '61', '', '', '', '')"
"('', '', '', '', '', '63', '', '63', '', '', '', '')"
"('', '', '', '', '', '64', '', '64', '', '', '', '')"
"('', '', '', '', '', '68', '', '68', '', '', '', '')"
"('', '', '', '', '', '6D', '', '6D', '', '', '', '')"
"('', '', '', '', '', '6a', '', '6a', '', '', '', '')"
"('', '', '', '', '', '6b', '', '6b', '', '', '', '')"
"('', '', '', '', '', '6bA', '', '6bA', '', '', '', '')"
"('', '', '', '', '', '6c', '', '6c', '', '', '', '')"
"('', '', '', '', '', '6d', '', '6d', '', '', '', '')"
"('', '', '', '', '', '6d0', '', '6d0', '', '', '', '')"
"('', '', '', '', '', '6e', '', '6e', '', '', '', '')"
"('', '', '', '', '', '7', '', '7', '', '', '', '')"
"('', '', '', '', '', '7130', '', '7130', '', '', '', '')"
"('', '', '', '', '', '72', '', '72', '', '', '', '')"
"('', '', '', '', '', '73', '', '73', '', '', '', '')"
"('', '', '', '', '', '74', '', '74', '', '', '', '')"
"('', '', '', '', '', '76', '', '76', '', '', '', '')"
"('', '', '', '', '', '77', '', '77', '', '', '', '')"
"('', '', '', '', '', '79b', '', '79b', '', '', '', '')"
"('', '', '', '', '', '7E', '', '7E', '', '', '', '')"
"('', '', '', '', '', '7F', '', '7F', '', '', '', '')"
"('', '', '', '', '', '7a', '', '7a', '', '', '', '')"
"('', '', '', '', '', '7b', '', '7b', '', '', '', '')"
"('', '', '', '', '', '7c4', '', '7c4', '', '', '', '')"
"('', '', '', '', '', '7d', '', '7d', '', '', '', '')"
"('', '', '', '', '', '8', '', '8', '', '', '', '')"
"('', '', '', '', '', '80', '', '80', '', '', '', '')"
"('', '', '', '', '', '82', '', '82', '', '', '', '')"
"('', '', '', '', '', '83', '', '83', '', '', '', '')"
"('', '', '', '', '', '84', '', '84', '', '', '', '')"
"('', '', '', '', '', '85', '', '85', '', '', '', '')"
"('', '', '', '', '', '86', '', '86', '', '', '', '')"
"('', '', '', '', '', '87', '', '87', '', '', '', '')"
"('', '', '', '', '', '8Af', '', '8Af', '', '', '', '')"
"('', '', '', '', '', '8B', '', '8B', '', '', '', '')"
"('', '', '', '', '', '8Cd4', '', '8Cd4', '', '', '', '')"
"('', '', '', '', '', '8D', '', '8D', '', '', '', '')"
"('', '', '', '', '', '8E', '', '8E', '', '', '', '')"
"('', '', '', '', '', '8F', '', '8F', '', '', '', '')"
"('', '', '', '', '', '8b', '', '8b', '', '', '', '')"
"('', '', '', '', '', '8f', '', '8f', '', '', '', '')"
"('', '', '', '', '', '9', '', '9', '', '', '', '')"
"('', '', '', '', '', '92', '', '92', '', '', '', '')"
"('', '', '', '', '', '926', '', '926', '', '', '', '')"
"('', '', '', '', '', '949', '', '949', '', '', '', '')"
"('', '', '', '', '', '95', '', '95', '', '', '', '')"
"('', '', '', '', '', '96', '', '96', '', '', '', '')"
"('', '', '', '', '', '97', '', '97', '', '', '', '')"
"('', '', '', '', '', '98', '', '98', '', '', '', '')"
"('', '', '', '', '', '99', '', '99', '', '', '', '')"
"('', '', '', '', '', '9959', '', '9959', '', '', '', '')"
"('', '', '', '', '', '999', '', '999', '', '', '', '')"
"('', '', '', '', '', '9991', '', '9991', '', '', '', '')"
"('', '', '', '', '', '9B', '', '9B', '', '', '', '')"
"('', '', '', '', '', '9D4a', '', '9D4a', '', '', '', '')"
"('', '', '', '', '', '9a', '', '9a', '', '', '', '')"
"('', '', '', '', '', '9b', '', '9b', '', '', '', '')"
"('', '', '', '', '', '9f', '', '9f', '', '', '', '')"
"('', '', '', '', '', 'A', '', 'A', '', '', '', '')"
"('', '', '', '', '', 'A0', '', 'A0', '', '', '', '')"
"('', '', '', '', '', 'A1', '', 'A1', '', '', '', '')"
"('', '', '', '', '', 'A3', '', 'A3', '', '', '', '')"
"('', '', '', '', '', 'A4', '', 'A4', '', '', '', '')"
"('', '', '', '', '', 'A5', '', 'A5', '', '', '', '')"
"('', '', '', '', '', 'A6', '', 'A6', '', '', '', '')"
"('', '', '', '', '', 'A9', '', 'A9', '', '', '', '')"
"('', '', '', '', '', 'AA', '', 'AA', '', '', '', '')"
"('', '', '', '', '', 'AD', '', 'AD', '', '', '', '')"
"('', '', '', '', '', 'AE', '', 'AE', '', '', '', '')"
"('', '', '', '', '', 'AF', '', 'AF', '', '', '', '')"
"('', '', '', '', '', 'Ab', '', 'Ab', '', '', '', '')"
"('', '', '', '', '', 'Ac', '', 'Ac', '', '', '', '')"
"('', '', '', '', '', 'Acfe', '', 'Acfe', '', '', '', '')"
"('', '', '', '', '', 'Ae', '', 'Ae', '', '', '', '')"
"('', '', '', '', '', 'Ae2', '', 'Ae2', '', '', '', '')"
"('', '', '', '', '', 'B', '', 'B', '', '', '', '')"
"('', '', '', '', '', 'B0', '', 'B0', '', '', '', '')"
"('', '', '', '', '', 'B2', '', 'B2', '', '', '', '')"
"('', '', '', '', '', 'B3', '', 'B3', '', '', '', '')"
"('', '', '', '', '', 'B5', '', 'B5', '', '', '', '')"
"('', '', '', '', '', 'B52', '', 'B52', '', '', '', '')"
"('', '', '', '', '', 'B5F', '', 'B5F', '', '', '', '')"
"('', '', '', '', '', 'B7', '', 'B7', '', '', '', '')"
"('', '', '', '', '', 'B8', '', 'B8', '', '', '', '')"
"('', '', '', '', '', 'B8F', '', 'B8F', '', '', '', '')"
"('', '', '', '', '', 'B9', '', 'B9', '', '', '', '')"
"('', '', '', '', '', 'BC', '', 'BC', '', '', '', '')"
"('', '', '', '', '', 'BD', '', 'BD', '', '', '', '')"
"('', '', '', '', '', 'BF', '', 'BF', '', '', '', '')"
"('', '', '', '', '', 'Ba', '', 'Ba', '', '', '', '')"
"('', '', '', '', '', 'Bbb', '', 'Bbb', '', '', '', '')"
"('', '', '', '', '', 'Bd', '', 'Bd', '', '', '', '')"
"('', '', '', '', '', 'Bef', '', 'Bef', '', '', '', '')"
"('', '', '', '', '', 'C', '', 'C', '', '', '', '')"
"('', '', '', '', '', 'C0', '', 'C0', '', '', '', '')"
"('', '', '', '', '', 'C1', '', 'C1', '', '', '', '')"
"('', '', '', '', '', 'C12', '', 'C12', '', '', '', '')"
"('', '', '', '', '', 'C3', '', 'C3', '', '', '', '')"
"('', '', '', '', '', 'C7', '', 'C7', '', '', '', '')"
"('', '', '', '', '', 'CA', '', 'CA', '', '', '', '')"
"('', '', '', '', '', 'CD', '', 'CD', '', '', '', '')"
"('', '', '', '', '', 'CF', '', 'CF', '', '', '', '')"
"('', '', '', '', '', 'Ca', '', 'Ca', '', '', '', '')"
"('', '', '', '', '', 'D', '', 'D', '', '', '', '')"
"('', '', '', '', '', 'D0', '', 'D0', '', '', '', '')"
"('', '', '', '', '', 'D2', '', 'D2', '', '', '', '')"
"('', '', '', '', '', 'D3', '', 'D3', '', '', '', '')"
"('', '', '', '', '', 'D5C', '', 'D5C', '', '', '', '')"
"('', '', '', '', '', 'D7', '', 'D7', '', '', '', '')"
"('', '', '', '', '', 'DB', '', 'DB', '', '', '', '')"
"('', '', '', '', '', 'DCc', '', 'DCc', '', '', '', '')"
"('', '', '', '', '', 'DD', '', 'DD', '', '', '', '')"
"('', '', '', '', '', 'DDd', '', 'DDd', '', '', '', '')"
"('', '', '', '', '', 'DE', '', 'DE', '', '', '', '')"
"('', '', '', '', '', 'DEEE', '', 'DEEE', '', '', '', '')"
"('', '', '', '', '', 'Da', '', 'Da', '', '', '', '')"
"('', '', '', '', '', 'Db', '', 'Db', '', '', '', '')"
"('', '', '', '', '', 'De', '', 'De', '', '', '', '')"
"('', '', '', '', '', 'E', '', 'E', '', '', '', '')"
"('', '', '', '', '', 'E4', '', 'E4', '', '', '', '')"
"('', '', '', '', '', 'E6', '', 'E6', '', '', '', '')"
"('', '', '', '', '', 'E8', '', 'E8', '', '', '', '')"
"('', '', '', '', '', 'E9', '', 'E9', '', '', '', '')"
"('', '', '', '', '', 'E9E', '', 'E9E', '', '', '', '')"
"('', '', '', '', '', 'ED2', '', 'ED2', '', '', '', '')"
"('', '', '', '', '', 'EE', '', 'EE', '', '', '', '')"
"('', '', '', '', '', 'EF', '', 'EF', '', '', '', '')"
"('', '', '', '', '', 'Eb', '', 'Eb', '', '', '', '')"
"('', '', '', '', '', 'Ed', '', 'Ed', '', '', '', '')"
"('', '', '', '', '', 'Ef', '', 'Ef', '', '', '', '')"
"('', '', '', '', '', 'F', '', 'F', '', '', '', '')"
"('', '', '', '', '', 'F0', '', 'F0', '', '', '', '')"
"('', '', '', '', '', 'F4', '', 'F4', '', '', '', '')"
"('', '', '', '', '', 'F5', '', 'F5', '', '', '', '')"
"('', '', '', '', '', 'F8', '', 'F8', '', '', '', '')"
"('', '', '', '', '', 'F8B', '', 'F8B', '', '', '', '')"
"('', '', '', '', '', 'F9', '', 'F9', '', '', '', '')"
"('', '', '', '', '', 'FB', '', 'FB', '', '', '', '')"
"('', '', '', '', '', 'FF', '', 'FF', '', '', '', '')"
"('', '', '', '', '', 'Fac', '', 'Fac', '', '', '', '')"
"('', '', '', '', '', 'Fc', '', 'Fc', '', '', '', '')"
"('', '', '', '', '', 'Ff', '', 'Ff', '', '', '', '')"
"('', '', '', '', '', 'a', '', 'a', '', '', '', '')"
"('', '', '', '', '', 'a2', '', 'a2', '', '', '', '')"
"('', '', '', '', '', 'a6', '', 'a6', '', '', '', '')"
"('', '', '', '', '', 'a7', '', 'a7', '', '', '', '')"
"('', '', '', '', '', 'a8', '', 'a8', '', '', '', '')"
"('', '', '', '', '', 'aB', '', 'aB', '', '', '', '')"
"('', '', '', '', '', 'aE', '', 'aE', '', '', '', '')"
"('', '', '', '', '', 'ab', '', 'ab', '', '', '', '')"
"('', '', '', '', '', 'ac', '', 'ac', '', '', '', '')"
"('', '', '', '', '', 'acc', '', 'acc', '', '', '', '')"
"('', '', '', '', '', 'ace', '', 'ace', '', '', '', '')"
"('', '', '', '', '', 'ad', '', 'ad', '', '', '', '')"
"('', '', '', '', '', 'af', '', 'af', '', '', '', '')"
"('', '', '', '', '', 'b', '', 'b', '', '', '', '')"
"('', '', '', '', '', 'b1', '', 'b1', '', '', '', '')"
"('', '', '', '', '', 'b5e', '', 'b5e', '', '', '', '')"
"('', '', '', '', '', 'b6', '', 'b6', '', '', '', '')"
"('', '', '', '', '', 'b64', '', 'b64', '', '', '', '')"
"('', '', '', '', '', 'b8', '', 'b8', '', '', '', '')"
"('', '', '', '', '', 'bD', '', 'bD', '', '', '', '')"
"('', '', '', '', '', 'bE', '', 'bE', '', '', '', '')"
"('', '', '', '', '', 'ba', '', 'ba', '', '', '', '')"
"('', '', '', '', '', 'bac', '', 'bac', '', '', '', '')"
"('', '', '', '', '', 'bbD', '', 'bbD', '', '', '', '')"
"('', '', '', '', '', 'bc', '', 'bc', '', '', '', '')"
"('', '', '', '', '', 'bc8', '', 'bc8', '', '', '', '')"
"('', '', '', '', '', 'be', '', 'be', '', '', '', '')"
"('', '', '', '', '', 'bf', '', 'bf', '', '', '', '')"
"('', '', '', '', '', 'c', '', 'c', '', '', '', '')"
"('', '', '', '', '', 'c2', '', 'c2', '', '', '', '')"
"('', '', '', '', '', 'c4', '', 'c4', '', '', '', '')"
"('', '', '', '', '', 'c5', '', 'c5', '', '', '', '')"
"('', '', '', '', '', 'c7', '', 'c7', '', '', '', '')"
"('', '', '', '', '', 'c8', '', 'c8', '', '', '', '')"
"('', '', '', '', '', 'c9', '', 'c9', '', '', '', '')"
"('', '', '', '', '', 'cB', '', 'cB', '', '', '', '')"
"('', '', '', '', '', 'cE', '', 'cE', '', '', '', '')"
"('', '', '', '', '', 'ca', '', 'ca', '', '', '', '')"
"('', '', '', '', '', 'cc', '', 'cc', '', '', '', '')"
"('', '', '', '', '', 'cd5', '', 'cd5', '', '', '', '')"
"('', '', '', '', '', 'ce', '', 'ce', '', '', '', '')"
"('', '', '', '', '', 'cf', '', 'cf', '', '', '', '')"
"('', '', '', '', '', 'd', '', 'd', '', '', '', '')"
"('', '', '', '', '', 'd14a', '', 'd14a', '', '', '', '')"
"('', '', '', '', '', 'd2', '', 'd2', '', '', '', '')"
"('', '', '', '', '', 'd58', '', 'd58', '', '', '', '')"
"('', '', '', '', '', 'd6', '', 'd6', '', '', '', '')"
"('', '', '', '', '', 'd8', '', 'd8', '', '', '', '')"
"('', '', '', '', '', 'dA', '', 'dA', '', '', '', '')"
"('', '', '', '', '', 'dB', '', 'dB', '', '', '', '')"
"('', '', '', '', '', 'dC', '', 'dC', '', '', '', '')"
"('', '', '', '', '', 'db', '', 'db', '', '', '', '')"
"('', '', '', '', '', 'dc', '', 'dc', '', '', '', '')"
"('', '', '', '', '', 'dd', '', 'dd', '', '', '', '')"
"('', '', '', '', '', 'de', '', 'de', '', '', '', '')"
"('', '', '', '', '', 'def', '', 'def', '', '', '', '')"
"('', '', '', '', '', 'df', '', 'df', '', '', '', '')"
"('', '', '', '', '', 'e', '', 'e', '', '', '', '')"
"('', '', '', '', '', 'e0', '', 'e0', '', '', '', '')"
"('', '', '', '', '', 'e1', '', 'e1', '', '', '', '')"
"('', '', '', '', '', 'e2', '', 'e2', '', '', '', '')"
"('', '', '', '', '', 'e5', '', 'e5', '', '', '', '')"
"('', '', '', '', '', 'e5C', '', 'e5C', '', '', '', '')"
"('', '', '', '', '', 'e6', '', 'e6', '', '', '', '')"
"('', '', '', '', '', 'e72', '', 'e72', '', '', '', '')"
"('', '', '', '', '', 'e8', '', 'e8', '', '', '', '')"
"('', '', '', '', '', 'eB', '', 'eB', '', '', '', '')"
"('', '', '', '', '', 'eC', '', 'eC', '', '', '', '')"
"('', '', '', '', '', 'eD', '', 'eD', '', '', '', '')"
"('', '', '', '', '', 'eF', '', 'eF', '', '', '', '')"
"('', '', '', '', '', 'ea', '', 'ea', '', '', '', '')"
"('', '', '', '', '', 'eb', '', 'eb', '', '', '', '')"
"('', '', '', '', '', 'ed', '', 'ed', '', '', '', '')"
"('', '', '', '', '', 'ee', '', 'ee', '', '', '', '')"
"('', '', '', '', '', 'ef', '', 'ef', '', '', '', '')"
"('', '', '', '', '', 'f', '', 'f', '', '', '', '')"
"('', '', '', '', '', 'f0', '', 'f0', '', '', '', '')"
"('', '', '', '', '', 'f2', '', 'f2', '', '', '', '')"
"('', '', '', '', '', 'f4f', '', 'f4f', '', '', '', '')"
"('', '', '', '', '', 'f75', '', 'f75', '', '', '', '')"
"('', '', '', '', '', 'f8', '', 'f8', '', '', '', '')"
"('', '', '', '', '', 'fB', '', 'fB', '', '', '', '')"
"('', '', '', '', '', 'fC', '', 'fC', '', '', '', '')"
"('', '', '', '', '', 'fF', '', 'fF', '', '', '', '')"
"('', '', '', '', '', 'fFD', '', 'fFD', '', '', '', '')"
"('', '', '', '', '', 'fb', '', 'fb', '', '', '', '')"
"('', '', '', '', '', 'fbb', '', 'fbb', '', '', '', '')"
"('', '', '', '', '', 'fc', '', 'fc', '', '', '', '')"
"('', '', '', '', '', 'fd', '', 'fd', '', '', '', '')"
"('', '', '', '', '', 'ff', '', 'ff', '', '', '', '')"
"('', '', '', '', '', 'ffF', '', 'ffF', '', '', '', '')"
"('0:', '', '', '', '', '', '', '', '', '', '', '')"
"('0::', '', '', ':', '', '', '', '', '', '', '', '')"
"('174:', '', '', '', '', '', '', '', '', '', '', '')"
"('1:', '', '', '', '', '5', '', '5', '', '', '', '')"
"('1:', '', '', '', '', 'f', '', 'f', '', '', '', '')"
"('1::', '', '', ':', '', '', '', '', '', '', '', '')"
"('2:', '', '', '', '', '', '', '', '', '', '', '')"
"('2::', '', '', ':', '', '', '', '', '', '', '', '')"
"('2::', '', '', ':', '', '9', '', '9', '', '', '', '')"
"('3::1:', '', '', '', '', '93', '', '93', '', '', '', '')"
"('4:', '', '', '', '', '', '', '', '', '', '', '')"
"('4:', '', '', '', '', 'd', '', 'd', '', '', '', '')"
"('4::', '', '', ':', '', '', '', '', '', '', '', '')"
"('62::', '', '', ':', '', '', '', '', '', '', '', '')"
"('6::', '', '', ':', '', '', '', '', '', '', '', '')"
"('6a1::', '', '', ':', '', '', '', '', '', '', '', '')"
"('72::', '', '', ':', '', '', '', '', '', '', '', '')"
"('7::', '', '', ':', '', '', '', '', '', '', '', '')"
"('85::', '', '', ':', '', '', '', '', '', '', '', '')"
"('8::', '', '', ':', '', '8', '', '8', '', '', '', '')"
"('8aB::', '', '', ':', '', 'F', '', 'F', '', '', '', '')"
"('928::', '', '', ':', '', '04', '', '04', '', '', '', '')"
"('9::', '', '', ':', '', '', '', '', '', '', '', '')"
"('::', '::', '', '', '', '', '', '', '', '', '', '')"
"('::', '::', '', '', '', '0', '', '0', '', '', '', '')"
"('::', '::', '', '', '', '1', '', '1', '', '', '', '')"
"('::', '::', '', '', '', '2', '', '2', '', '', '', '')"
"('::', '::', '', '', '', '3', '', '3', '', '', '', '')"
"('::', '::', '', '', '', '4', '', '4', '', '', '', '')"
"('::', '::', '', '', '', '6', '', '6', '', '', '', '')"
"('::', '::', '', '', '', '9', '', '9', '', '', '', '')"
"('::', '::', '', '', '', 'A', '', 'A', '', '', '', '')"
"('::', '::', '', '', '', 'AD', '', 'AD', '', '', '', '')"
"('::', '::', '', '', '', 'B6', '', 'B6', '', '', '', '')"
"('::', '::', '', '', '', 'D', '', 'D', '', '', '', '')"
"('::', '::', '', '', '', 'E', '', 'E', '', '', '', '')"
"('::', '::', '', '', '', 'EA', '', 'EA', '', '', '', '')"
"('::', '::', '', '', '', 'F', '', 'F', '', '', '', '')"
"('::', '::', '', '', '', 'a', '', 'a', '', '', '', '')"
"('::', '::', '', '', '', 'a2', '', 'a2', '', '', '', '')"
"('::', '::', '', '', '', 'b', '', 'b', '', '', '', '')"
"('::', '::', '', '', '', 'c', '', 'c', '', '', '', '')"
"('::', '::', '', '', '', 'd', '', 'd', '', '', '', '')"
"('::', '::', '', '', '', 'eB', '', 'eB', '', '', '', '')"
"('::', '::', '', '', '', 'f', '', 'f', '', '', '', '')"
"('B:', '', '', '', '', 'a4', '', 'a4', '', '', '', '')"
"('C:', '', '', '', '', '', '', '', '', '', '', '')"
"('C:', '', '', '', '', 'd', '', 'd', '', '', '', '')"
"('C::', '', '', ':', '', '', '', '', '', '', '', '')"
"('D::', '', '', ':', '', '', '', '', '', '', '', '')"
"('E::', '', '', ':', '', '', '', '', '', '', '', '')"
"('F:', '', '', '', '', '', '', '', '', '', '', '')"
"('F::', '', '', ':', '', '', '', '', '', '', '', '')"
"('FC::', '', '', ':', '', '', '', '', '', '', '', '')"
"('a:', '', '', '', '', '', '', '', '', '', '', '')"
"('a::', '', '', ':', '', '', '', '', '', '', '', '')"
"('b2::', '', '', ':', '', '', '', '', '', '', '', '')"
"('b:', '', '', '', '', '1B', '', '1B', '', '', '', '')"
"('c:', '', '', '', '', '', '', '', '', '', '', '')"
"('c::', '', '', ':', '', '', '', '', '', '', '', '')"
"('d::', '', '', ':', '', '', '', '', '', '', '', '')"
"('d::', '', '', ':', '', 'dec', '', 'dec', '', '', '', '')"
"('d::', '', '', ':', '', 'e', '', 'e', '', '', '', '')"
"('d::', '', '', ':', '', 'f', '', 'f', '', '', '', '')"
"('e::', '', '', ':', '', '', '', '', '', '', '', '')"
"('f:', '', '', '', '', '', '', '', '', '', '', '')"
"('f::', '', '', ':', '', 'C', '', 'C', '', '', '', '')"
"('fc::', '', '', ':', '', '', '', '', '', '', '', '')"
