FileName,MD5,SHA1,file_hash_sha256
330540a93cfb0dd05f4750bb72b737a7_croc_v10.2.1_NetBSD-32bit.tar.gz,330540a93cfb0dd05f4750bb72b737a7,6ca7a74a1a5072506c34ddc3c76463deee08ad4c,9fa8e04f74d61da484201db9a063cc22f95c76197dbe31326c73ab7c6792957d
92adfb751a8723968e4b160898da4b67_croc_v10.2.1_NetBSD-64bit.tar.gz,92adfb751a8723968e4b160898da4b67,7d752054fda8518062a97b0a60101158db42e66a,e3c1c5f76c339c8e11dc25697e8b9b7f7b5ad7c1cf6a63eba8e52b0d6a5f33b5
28f81f1068e89d24d11eb803a40868c0_croc_v10.2.1_NetBSD-ARM64.tar.gz,28f81f1068e89d24d11eb803a40868c0,237fd27aeff5788111ae25e24c059da83f15f89f,b7a85081d3f3529c2d0fc98596499489a27654917c1188f5dabe9ecdeac4459f
ff43bef1eeae80034db40ff1d64fcf67_croc_v10.2.1_OpenBSD-64bit.tar.gz,ff43bef1eeae80034db40ff1d64fcf67,58499e6f92768582a77dc6aef0f2698993dee819,9e1cb4b50f43e8d7041feb056466e078b124b485cbd708c98604460314602ee3
e11c1de405ce849c292a5d4eebee1beb_croc_v10.2.1_OpenBSD-ARM64.tar.gz,e11c1de405ce849c292a5d4eebee1beb,0718ba50528e0ca97f4414ad7448c895b98e8296,3a4b15468738335105fdb2b811e7eaf58c9daa764bcc8661e0a34e2a4cbbd7bc
9c4c0de460293357b13d5cb29bc2c06f_croc_v10.2.1_src.tar.gz,9c4c0de460293357b13d5cb29bc2c06f,9fd5637db2ae60bb0bb778c5e01e95571c385e9d,9b02d76d0ae71f8fe680010e3e9174c67c437ae9d76bce7615be4a3161654a0e
10a8ae07874cd63a3265b914c9fdb553_croc_v10.2.1_Windows-32bit.zip,10a8ae07874cd63a3265b914c9fdb553,954b5ebfa3f40f4d14f96793bdbe787a483abe4c,70a4631e43134af49d957c6e4fa3275383c1543f5462d6230f90b2e446189efe
b670cfdd2ee80646da93296065fa643e_croc_v10.2.1_Windows-64bit.zip,b670cfdd2ee80646da93296065fa643e,0ae6841fad72737f7939cd220182aaf1d3d1a935,19cf7f92ad4a5f458e6569830e2ff805e3fa50723e67fff5ef430fac4a40b62e
89f3bf3d47146d467270d0505b14d0a5_croc_v10.2.1_Windows-ARM.zip,89f3bf3d47146d467270d0505b14d0a5,3b8ab75c12ba47bcc07343a7db5ae586754e29d1,7bd94e75f734f3d4b45758e87eb67fde300992db436ba11841175a334cf47f11
947040d23b86691eeff3a3231a81ffce_croc_v10.2.1_Windows-ARM64.zip,947040d23b86691eeff3a3231a81ffce,9b425ba505058984a22c31aae93af72b5e317224,b421bac88d296432b6b92005e1dd0c6fc94a023a54afdd0d4965693d264cfd5e
79c57a84a85f74af95a98c1fe726de40_croc_v10.2.1_Windows7-32bit.zip,79c57a84a85f74af95a98c1fe726de40,99923dac2f7b601a7f32fd19d755f4523f8d9b82,fb87c3973cc69caad85bb39d56bcb5abfa11b3bb4772fe1edfd1ccef9c01d515
e628d266ed7dbb008722c2b81b1f7b04_croc_v10.2.1_Windows7-64bit.zip,e628d266ed7dbb008722c2b81b1f7b04,905e8f177d3f8c29e3fde778ef9591a4b9652a1c,7e2938acd4f92c036f1e72559acc262c60342f6e96380d2fa451b960f96be6dd
6b6a1be21153436900f9e066d1a25363_croc_v10.2.0_checksums.txt,6b6a1be21153436900f9e066d1a25363,30c3c44aaf46564c0503e942287cebc7ce269b29,dbab6e959db4792cdca2d6f341e0ef24321853f8080dd48dbf590d273f67fcc6
2874faa8ef7f4950d94fbece2ed6a472_croc_v10.2.0_DragonFlyBSD-64bit.tar.gz,2874faa8ef7f4950d94fbece2ed6a472,aec97aafb6a37222e60e07c5656bafc3ab6849c5,6a08db58b1d1cb9244a48feeaaefc6097dd8a0fabbab0f51a83ecc2b2bfdd36d
ef3cc098046aed1d0110f4b909080b72_croc_v10.2.0_FreeBSD-64bit.tar.gz,ef3cc098046aed1d0110f4b909080b72,2df209069e69c98da5d34b5c3ce5597dfd3e069d,0ea531910d6893607e435bc0bc6746b10d2f61a1da0f2d59e67854f2ff2d4e15
069d268c23ddd29dab06342310b4cd8e_croc_v10.2.0_FreeBSD-ARM64.tar.gz,069d268c23ddd29dab06342310b4cd8e,d4434c50fae182e39368241349a7f538f14586e8,b5e2d8796b19967b5945d040763d9d140f3e4c0393e4163ca6acb43666e998dd
302dffe251168966983fbe2f41ac25db_croc_v10.2.0_Linux-32bit.tar.gz,302dffe251168966983fbe2f41ac25db,6b9e4bc2a6beeedfd915af5cb90433bfec7afdc0,80b49c2c746081c110c0d26c8439f3d5915f3a40e6eda4a9dc004087f0ea9707
a2d57f81830f70d59178d52915369cf4_croc_v10.2.0_Linux-64bit.tar.gz,a2d57f81830f70d59178d52915369cf4,ca18268ee068f5a1093d3ddcdbc9ce8dd6efb2a1,7287fab98c5650ad7241959233347f346053d691adeaf4ebf5235b9cb00bf711
49a742299fae7e3836666dc772d9fe6b_croc_v10.2.0_Linux-ARM.tar.gz,49a742299fae7e3836666dc772d9fe6b,0e7d3b04cb0ee9604e65af53ec1c6ef4070b824b,8a40c683b0192db6685d75115b4d3f3663662fcd7ba4695799756413f31dc43f
5abe90df5fece9caf31c7fc8f97262ff_croc_v10.2.0_Linux-ARM64.tar.gz,5abe90df5fece9caf31c7fc8f97262ff,72db99d8b94450ac87d12c14062ef42e21b48a82,2b47da18424e13db950d489cd612311163979889ae4272c3eac957acc5cff576
ad9a80239b06adc9e77b05c76a87f0d2_croc_v10.2.0_Linux-ARMv5.tar.gz,ad9a80239b06adc9e77b05c76a87f0d2,8196be44c166ab7c49fad8026e91f5407ba53e9f,c140a7c12752ffe61a682b74970758d6878c99b5b2581d0b423a0ec051dcd557
d6eea50daee10c23e85c9423c024fa4e_croc_v10.2.0_macOS-64bit.tar.gz,d6eea50daee10c23e85c9423c024fa4e,506c497a52a24e422dbe54a7c05e6069643cc3ec,3c71b38d49bf71f15200d7439ae3c99e46ad6b395db1188a597834920576c34f
1de5d79bb5b3c5c04ae75b549a2a4cd8_croc_v10.2.0_macOS-ARM64.tar.gz,1de5d79bb5b3c5c04ae75b549a2a4cd8,80e906a1d1abf7fe7a2109685a7c12a4672013e7,a8f7aaf03146c6e41799154fccf90e1ac4ffa48b76d582accfd0dd4649b1e652
c9a44fd2ccac074496c6d2ce5707efa6_croc_v10.2.0_NetBSD-32bit.tar.gz,c9a44fd2ccac074496c6d2ce5707efa6,d4298ab64433abc812d9c734c273d4e6fc1d0365,2ad44c7d840018470779d1feaf02584a602a30fa6388be5ef1c2800657b6de4a
a58427535615f495593067831740ea6d_croc_v10.2.0_NetBSD-64bit.tar.gz,a58427535615f495593067831740ea6d,5af6b58ec7f1ea79c4052430719f21b99875ed28,ce5e687fc19c3f437fb7f27525f3b84919a24fa16b0db787fafa36b9958c85d4
63cea25faafa8638ad2f1607f7acf89e_croc_v10.2.0_NetBSD-ARM64.tar.gz,63cea25faafa8638ad2f1607f7acf89e,4b8eb4403b61705990b974995650c296f0e8df35,9a94ed9833a76fa0b3a54b54d22d28a7afbc7061085e6a4a136597f272857955
a4ed56c95e3314e765dcf943cdd92ea6_croc_v10.2.0_OpenBSD-64bit.tar.gz,a4ed56c95e3314e765dcf943cdd92ea6,7fb3def079cb953ce6beb33e8e12b0e527214d41,a2a15e31637a92f08e230895fff885e377a611ca7b422c2fe40abd6d7e29dfe6
f06842c7a68e8c5293347aff61602006_croc_v10.2.0_OpenBSD-ARM64.tar.gz,f06842c7a68e8c5293347aff61602006,50d23e034200f36ce499a09fa05b8aa4163ca228,68664083956f7abff8fa9b471ae0f8ff2a5ae540ae292c3ff780411c0f8cc072
e258d8d427f151f95567f4ef3093a0d1_croc_v10.2.0_src.tar.gz,e258d8d427f151f95567f4ef3093a0d1,ce91857b8790da86f83eb45fd5d9c38eeba78544,5fbee208e22c036434bb65f38e01529922e5b09ea0fc55f5d870198e8330ad39
4e60c013fc1f1dc84ca4da0814955b0d_croc_v10.2.0_Windows-32bit.zip,4e60c013fc1f1dc84ca4da0814955b0d,23172627b60b21cb000eff173d67d1c54919f3a1,64d74833b7399d52cd90584314ceb3a59049d93a25a3743602224888fc39aaaf
a1b668038f886301ea764f46a0d7c67e_croc_v10.2.0_Windows-64bit.zip,a1b668038f886301ea764f46a0d7c67e,101ca0d9e006a6cb033a19aab37da24cc516acf5,039bd221eee059cf555d174e582b9135db9941d0d9fdab7aae1407dc928feded
320fa4621f65899d33d689222f6388b0_croc_v10.2.0_Windows-ARM.zip,320fa4621f65899d33d689222f6388b0,602a8db91c5c8fab2f5d328ac8670cf87d96cb05,47a4c440be07a166b6b89e56bff1ed3df43f4398838037c50e2c8c937db92498
0f2ea4227a22d7f7f81ca0bbd11dc76a_croc_v10.2.0_Windows-ARM64.zip,0f2ea4227a22d7f7f81ca0bbd11dc76a,51b3d973bc7c0a957762e826e908b8d61a36fdc1,9f78f3485dab3247717aef7f603bbeeaa7369f1b8bbd9acd1c4416f25d956493
8c19dcdd2150fd9016deca7f39ad61b6_croc_v10.2.0_Windows7-32bit.zip,8c19dcdd2150fd9016deca7f39ad61b6,6a1434b7b7e6baf50ff4975e207618ddc3f3b737,d1c73f2571c1860b571e45fb43d46dfb7c73342cbd528b29a79a4cfda3f6edca
1bf7537f98f4d0a2efc1305af8604369_croc_v10.2.0_Windows7-64bit.zip,1bf7537f98f4d0a2efc1305af8604369,a71b796a8a3a550196f0d6cf8943534f5a1c2825,28931b61113c322159a068082c977b510f424f6f01467221c36a7be1f77684f7
4a9d201da745a38cfd78c44ea02e4822_croc_v10.1.3_checksums.txt,4a9d201da745a38cfd78c44ea02e4822,361daff05fea876a9c5b012fa335665b6f2c4ce9,559cd87bfc1b2169169d171d407314b9e74604f512684f801ce8be292e725a8d
38903e47bc71f662b4f7672f3d50414a_croc_v10.1.3_DragonFlyBSD-64bit.tar.gz,38903e47bc71f662b4f7672f3d50414a,4261c7960de7c93907ad631968d50299a589e6c6,7a4ccd5e3e612d5967167ed948cc0cb2347765783e3658cb747fdcbb559b7955
db74a9041d72ba12c6535db347866996_croc_v10.1.3_FreeBSD-64bit.tar.gz,db74a9041d72ba12c6535db347866996,4cabf64b91acd8a3934a9c2c41273560069741cd,4fe0b0a017cedf51e40742e6460ddd479eb4a25e31356c02885dd4e7c5b65b17
bdbbd58ee57225b42daf5da119c23dfe_croc_v10.1.3_FreeBSD-ARM64.tar.gz,bdbbd58ee57225b42daf5da119c23dfe,8baa5b5c15a12c7a77aedb7b3f3ea62268734de6,14f965c710f3a4a5d830c723f26867420e1c60acab48678eb82c9a3b68ea1554
5cb77c4f5df4a3d09b3d13ef3b3e49c2_croc_v10.1.3_Linux-32bit.tar.gz,5cb77c4f5df4a3d09b3d13ef3b3e49c2,13df9117564ee4a1c0e6a06637fb1f4b09e2c907,39fecd95598215f63b002a0c59db0455a2800e9c40430eb1a0d72a941fc24bf2
9a9f354c103a22f484c794adecb9c319_croc_v10.1.3_Linux-64bit.tar.gz,9a9f354c103a22f484c794adecb9c319,11f79f013b40eae29d3bf7fb9e50436583c91e03,09f843b9740312ad9a4d084ed99c85cb589da4b78f434d141a03ded8cf052553
46432d3ffef09547209e09cff443acc2_croc_v10.1.3_Linux-ARM.tar.gz,46432d3ffef09547209e09cff443acc2,f6dd9369978841e437946c1e878356b0f7475d5f,4bbad7d145fa96ea1255c3f3457c2ca621993be429095cea398e98625c59a640
f148ebf1e4be73c28d7ccfa0c88d155e_croc_v10.1.3_Linux-ARM64.tar.gz,f148ebf1e4be73c28d7ccfa0c88d155e,f6fcc6835259910e27e9db66c01bb39b2fb9654b,71add603c1e99cf23497d2c79e317d27a08c9ba7ac8afce3e36e48b080a4a456
7f08fe5b7095ea3da72820032925b059_croc_v10.1.3_Linux-ARMv5.tar.gz,7f08fe5b7095ea3da72820032925b059,5ae2189f220607739e3cd4f9e8bb550ba34b92ac,16e9fc516f02b513ef7cc51bd1966cd1aad0f625d6f1763645b85f05fd50b840
fe0dea008ce9c019b112bc5111a40a6b_croc_v10.1.3_macOS-64bit.tar.gz,fe0dea008ce9c019b112bc5111a40a6b,d4a17b0f723d57b3405694c922c9644813c72b00,304e4f8f45a5a18fc6785efbb4171b853bf2bddbdf4ed2e49c5f843ba53ca8e1
2f342dc830ff2507b0ec4c26dae83ead_croc_v10.1.3_macOS-ARM64.tar.gz,2f342dc830ff2507b0ec4c26dae83ead,345945549ff6c14d053268b5e31adfa7d9a88956,3de87c7ff687b90e126d6daac0218388de8266c8158badf95c10b511cb1f90c7
cbdd8273822494a4effae1610208839f_croc_v10.1.3_NetBSD-32bit.tar.gz,cbdd8273822494a4effae1610208839f,835f92877917911a5b2117eea6281ec38f569675,b0daa38ea704406f5eafe4056be67de1206dced6333c01c90f76441aa227ee21
6b87d635ece8eee8ebdc95d5a856a006_croc_v10.1.3_NetBSD-64bit.tar.gz,6b87d635ece8eee8ebdc95d5a856a006,09c6f29db12a0fc25f683b8122e86ef7bf2417a7,ba9d24e28c6e24740fa1a9c49a09c8c80c12b367eab4b550afb6cc4fc08bc698
c6669d3681e144f57950c1f7fb582a94_croc_v10.1.3_NetBSD-ARM64.tar.gz,c6669d3681e144f57950c1f7fb582a94,227d2b64ed0192ef963718f99c0e9f591ddfa05b,7777762e76bc6c0025effecba1efd3028fe15453c4375a9fb63040831c8bcf33
d1fd44e6860cdd8c68484911d2aa201f_croc_v10.1.3_OpenBSD-64bit.tar.gz,d1fd44e6860cdd8c68484911d2aa201f,2c4a55f8cc7db43000c8528fd69ae9f77d45120e,95f26fd9f185436a9dbab6c31c094bdf789405e7297aa799c672bc3f007a24c5
73105dc99fdedb2e7db90769ed64ee24_croc_v10.1.3_OpenBSD-ARM64.tar.gz,73105dc99fdedb2e7db90769ed64ee24,9abb696f432c642ab84234019bc7c1866045dbc1,c485687562cd2a0bfe11c6ecb17a052bbdbb3662ae1faed3627718cc5da68af5
c6c1f19af6ba7e23a77d508f392cc550_croc_v10.1.3_src.tar.gz,c6c1f19af6ba7e23a77d508f392cc550,2d7b2de428b19e81f4fe41e0098d6d9033092205,3de0933657899d15dc795c7ac763f5b3835f55882392526dd4448d233fcb5392
12a1c6b0f8075c5cdff9af7d271cc6d6_croc_v10.1.3_Windows-32bit.zip,12a1c6b0f8075c5cdff9af7d271cc6d6,cb6b7dca7e1811c96e2819cd334bf1b2ed935e6b,546c3dfd281f8f06aaf64a0fedc31096e2af287e2fbaeffd4c431ed6a6c4d28a
796f31d25d456b9b3c25d9e06034bd07_croc_v10.1.3_Windows-64bit.zip,796f31d25d456b9b3c25d9e06034bd07,ee9f506e58e26b3545c2ac6f753aebd7247ee5c2,804201a4515437b3b24ffddc8aaa16cbd0640b4279237e0b162ea3e44c79e67f
8130bbca260a15cb3c3b33b751146770_croc_v10.1.3_Windows-ARM.zip,8130bbca260a15cb3c3b33b751146770,d9f84d9507cc43ede2aff2781a3524b928274506,8e4a98c04bf869e228ca6d7abf130eb2307aa41c6ac920cceb31591f485c1a56
36972393624f90b5f795dc4b01382819_croc_v10.1.3_Windows-ARM64.zip,36972393624f90b5f795dc4b01382819,cc0e97eab7179796a2dff7d6b0244b2da90ca315,dcb311e963ca2521c5e08f9701c7973043a6af15b7eba73595bc31a43dbd9abb
6a9c28391eae5c463ecb9d390e626a09_croc_v10.1.3_Windows7-32bit.zip,6a9c28391eae5c463ecb9d390e626a09,ed1a9fc6fc38f29b99f59121c7e225f649749517,6ea5a9fb8f4ddeb82111ebe5583c88e0d483d2b4d18f64cbff7530be3affd5da
fe70fcd81462638ae578e5f4f0db7c2e_croc_v10.1.3_Windows7-64bit.zip,fe70fcd81462638ae578e5f4f0db7c2e,61524257087cbd01e2c7f4d3c699dcbc50149292,e66d1f7ddfdcd26036e52c644284857b23144ff7b0644f9d66350b6996659c23
bc6a0c9d50d5d85c7290799949a7ffb4_croc_v10.1.2_checksums.txt,bc6a0c9d50d5d85c7290799949a7ffb4,b09d7e45d46f9a4cbf931e13a6d1eb5f52177822,e23add98568fe210be7b517eb0882f92aad4bd868b8da7e4dae92c96328f923f
fa868dcbe81c41b07dc5ca79a2b3efcd_croc_v10.1.2_DragonFlyBSD-64bit.tar.gz,fa868dcbe81c41b07dc5ca79a2b3efcd,c1e9115f90eaaa9383653ef31173d965f1c54d45,9e1f0fe87d08779bfcf0b5253b92af92250dbd2db6f99d6ca747510ec87cf308
f8587505d1211b6adbd4e699a7197296_croc_v10.1.2_FreeBSD-64bit.tar.gz,f8587505d1211b6adbd4e699a7197296,9529748dc5f00cae2c6d5cc5d1097d893074108c,fb45b07601cd1845509b61be66e2cb65ba43a915d2089c3a21351134b66a76de
f90df47a1dc713d16e7d0ef788fd1871_croc_v10.1.2_FreeBSD-ARM64.tar.gz,f90df47a1dc713d16e7d0ef788fd1871,b43c2fc16b36ee3a74ddb1a303334b45b969dcaf,82adb5af26e4d48ceafec3852889db12d4de8ce046f196aea425f978bdb7fa7c
457515d3bc314dce1837d0e5e3e41a37_croc_v10.1.2_Linux-32bit.tar.gz,457515d3bc314dce1837d0e5e3e41a37,60b780096c12d5e36ffc34f5e96a677cdec69f5d,434de407f7f00410d2413e6d854a70380a5d046fefc918170cb3347a41ba38ac
de742703de513d1e69498583454fe349_croc_v10.1.2_Linux-64bit.tar.gz,de742703de513d1e69498583454fe349,cbe42f93ed7b758adb8736fe72eac9bcdd03a897,415ee455fb8a1823252290b37409c13929d66e1176efdbcbc02ff289c3151e80
3598885ac4bf3e6312805f95240cbd95_croc_v10.1.2_Linux-ARM.tar.gz,3598885ac4bf3e6312805f95240cbd95,b42d3ad1b3f9b0ffdef26d3236d43aa669304573,d5a54de1522f18cd135c4fc069fb3f2ee4a12fba0cc17d08a93215048df45189
c11b7af6aa2542b07879c088347a2635_croc_v10.1.2_Linux-ARM64.tar.gz,c11b7af6aa2542b07879c088347a2635,e36b959da5f61ae4d171fdd6307202cc75f071e4,e92cabfa2aff26a45e7dcf1b7156b0b24ef53a96bff707812d64c476c9a57f7f
992221a48320a6594dd6390c3e09c6d0_croc_v10.1.2_Linux-ARMv5.tar.gz,992221a48320a6594dd6390c3e09c6d0,532a7dc78d53bbf6d0fdaffbd38f9990e3156b6f,f23d82762095f7fd72ef625aad0d41b0e70d9e29619f72e91c2c140464d71fe0
bbd35d53e82bcde4ff65753d52983fb6_croc_v10.1.2_macOS-64bit.tar.gz,bbd35d53e82bcde4ff65753d52983fb6,5e645194aaf11fded3174ebdce0c7efc00840bf8,1af3ab6f5bffc4a367818ed64b823d9b54e63710a3566635e29f01478a680110
4ba24f4e5207a02657ec765ffdc0bda7_croc_v10.1.2_macOS-ARM64.tar.gz,4ba24f4e5207a02657ec765ffdc0bda7,51e3785752ad3db763db1c56ef08f8fea5a86a45,e1899d929b6435421aa16fbbfe75431a8cfaab9a9f751a3a6594792a4a75f517
8d1b354c7a307ea1395b8790b8e007c5_croc_v10.1.2_NetBSD-32bit.tar.gz,8d1b354c7a307ea1395b8790b8e007c5,122f09565926dd24fd84283f6d7650d99647fa49,8b831af85f7b48f5a1a2f461d77bcd70eeb92a52ecda38993614adb67f3f63ae
bb4dcfb9bd524a65c883251b59706472_croc_v10.1.2_NetBSD-64bit.tar.gz,bb4dcfb9bd524a65c883251b59706472,f47283064c8646f0032f4c56d82ab8a7e87359c1,e0502577758a772235d8b9ca555e54fdca4570ce4e61a7afc84575e3b95e6747
6e08cd59e00854eb027dd04779413b32_croc_v10.1.2_NetBSD-ARM64.tar.gz,6e08cd59e00854eb027dd04779413b32,ec423f5acf164d4d0c123aaa8a3834f6ea28f9f9,8d76b2ca80541dc0e19a52323d3321260861460020bcc8db2b48de7469dfce6a
73079f581944399f3e65d7baab1cd435_croc_v10.1.2_OpenBSD-64bit.tar.gz,73079f581944399f3e65d7baab1cd435,0f3bc072f3426569b4377d87e81281440c3ac4a6,6a1810c50df3afd5f476e04c19b361c5802b890f1c06cea39d4c573abf3eaf16
1fe1b4531eb4302143fa3b1e68c71806_croc_v10.1.2_OpenBSD-ARM64.tar.gz,1fe1b4531eb4302143fa3b1e68c71806,be569de6adf55407fa293062f468a77f486e668d,1cc321e6be0a4b96e5661f3872f746da0873215758d5948bc7590779ac659a3f
40269a9fc214a2cdcc4ed7238c337443_croc_v10.1.2_src.tar.gz,40269a9fc214a2cdcc4ed7238c337443,731e98b7379834635180c46a66b37e0c707aef10,a5644b66bdcff05e69196f812127199c85dad1e65a34d62a8d50030a176b3bce
118cc41c7135857c8dc81e9d0e7598c4_croc_v10.1.2_Windows-32bit.zip,118cc41c7135857c8dc81e9d0e7598c4,bd9d853d69073c4bca14d838bd5181db9738ac6e,7b76cf1713a14ce545ebad381570cce04a32d41d7535eacd11491a61d77c67a6
3638200311f960fcb15cb7943f86f937_croc_v10.1.2_Windows-64bit.zip,3638200311f960fcb15cb7943f86f937,868b3a1beca47eef6766dedde1537f79adb30bd9,910a62b83b8cf94db949509d93246ba48c7ff85588c344ddde09a7389879d2df
2fff459dda891eac030b21e415ebfa3d_croc_v10.1.2_Windows-ARM.zip,2fff459dda891eac030b21e415ebfa3d,a93f29306d8586c05282a7bcc3a9e8db5fb9f32f,e897afa92d40de471b6e4df62b9ec0b9039110f08a4c26324419bed5309d3f36
352cddfebd27d3e87f580b910b3bb86e_croc_v10.1.2_Windows-ARM64.zip,352cddfebd27d3e87f580b910b3bb86e,71c5dfbe347d50f4e0e8524c4199c784829e5497,980b74c1c6056bf545ab7bcd5c7699162b11a653931e910e61d8649f7a2dcb26
7a10303cd39c85ee32f15c2553b902d0_croc_v10.1.2_Windows7-32bit.zip,7a10303cd39c85ee32f15c2553b902d0,0bbaa020f60b10626f95b54209fe2a34cb2508a2,baafca947c72c36658ecd4593869100d200524ece1248b98234a44e6113bb6a8
e137d4399ae210e1f2f1b71987f1ec7a_croc_v10.1.2_Windows7-64bit.zip,e137d4399ae210e1f2f1b71987f1ec7a,266cad1fe4ca88c8282bd30bef2ecea373cdff95,868d273ae930d63b3c437203040a3ab36d2f7b355a33c1b2ad13bf3264a35747
07e0f07f898f6c572c288a46a4eae2e5_croc_v10.1.1_checksums.txt,07e0f07f898f6c572c288a46a4eae2e5,0efa4134615e9855ef385c91c0b285806431b7e4,9f6c2008f791173c37e19f3d3f12410e866bd8dfc5b6ec667c0dba3579563d43
0bb86daf78b2231f5814bc4e5bd3e6f2_croc_v10.1.1_DragonFlyBSD-64bit.tar.gz,0bb86daf78b2231f5814bc4e5bd3e6f2,4f23948b1902484d54ef160a12f932d6e9a9c43a,9b61fc30930c67b9afd24f6e028579bb81f72c3fe750cbc9aaf747c233effa70
5062c22925782cc79878964333fa40e9_croc_v10.1.1_FreeBSD-64bit.tar.gz,5062c22925782cc79878964333fa40e9,dfceae2007d21cf2d75dc2d65a48b427d8b931eb,a111b6db4f1609e4d1c0f03d4350918f7cba997edda438c159fed9ababc2057f
5581a57615f557fd97d11c53988260a1_croc_v10.1.1_FreeBSD-ARM64.tar.gz,5581a57615f557fd97d11c53988260a1,6e3c9ded6b685fdc44fea96e41f821cfeaa2f295,3f6e46e4ac8b1b6da7d8527546f81dcff4b4077a4390c261c4f182abb2ceaccb
87abd630d94f55965370e8e1fada7ff0_croc_v10.1.1_Linux-32bit.tar.gz,87abd630d94f55965370e8e1fada7ff0,0e4dd4b810373eaa2542089a9a671396011cdb73,9ac9cf037b5413fd2fea88b73a4f1d412b41d64352cf4e9860edf13bb01c7ac3
5dd91a1986e29c1dda1fed913acf8f76_croc_v10.1.1_Linux-64bit.tar.gz,5dd91a1986e29c1dda1fed913acf8f76,272d22275b2e41ed47381459b837ce21135a6932,cb03a9577b8d7803de33676b9aa5317db4a149bc0ef45ea3971c71fe061d0ea7
f5eedc1ba0391563462fadaf0bc2c0ed_croc_v10.1.1_Linux-ARM.tar.gz,f5eedc1ba0391563462fadaf0bc2c0ed,3b13c4064ac0ba93eb553b27ec6fdc6ba4893efc,d9032c75bd7e249aeb2df614ae73f50b2a488008efe492e9a6709e97bcf69da5
9a0aae99d2f949e67796ebf4639ba3e0_croc_v10.1.1_Linux-ARM64.tar.gz,9a0aae99d2f949e67796ebf4639ba3e0,5bbec6b5f700513fd5f6d55046a07e368cee6b4d,71fe9b98c24f53cdc002f7efde57d17e08288dee084a98eed639bab982d9cd26
a55f99ee250ed65c74256c60fef3fc23_croc_v10.1.1_Linux-ARMv5.tar.gz,a55f99ee250ed65c74256c60fef3fc23,071a531814d32f7fd5da5978dae06ebad97cc649,3426d131f3dc67cb3fac4cf53328d1510e71621f9ab42d77fd9db5dc6de50440
