"('', '', '', '', '', '', '', '', '', '', '', '')"
"('', '', '', '', '', '1Ae', '', '1Ae', '', '', '', '')"
"('', '', '', '', '', '1B', '', '1B', '', '', '', '')"
"('', '', '', '', '', '1Bf', '', '1Bf', '', '', '', '')"
"('', '', '', '', '', '1C', '', '1C', '', '', '', '')"
"('', '', '', '', '', '1D', '', '1D', '', '', '', '')"
"('', '', '', '', '', '1DD', '', '1DD', '', '', '', '')"
"('', '', '', '', '', '1E', '', '1E', '', '', '', '')"
"('', '', '', '', '', '1E1', '', '1E1', '', '', '', '')"
"('', '', '', '', '', '1F', '', '1F', '', '', '', '')"
"('', '', '', '', '', '1a', '', '1a', '', '', '', '')"
"('', '', '', '', '', '1ad', '', '1ad', '', '', '', '')"
"('', '', '', '', '', '1b', '', '1b', '', '', '', '')"
"('', '', '', '', '', '1c', '', '1c', '', '', '', '')"
"('', '', '', '', '', '1d', '', '1d', '', '', '', '')"
"('', '', '', '', '', '1e', '', '1e', '', '', '', '')"
"('', '', '', '', '', '1f', '', '1f', '', '', '', '')"
"('', '', '', '', '', '2', '', '2', '', '', '', '')"
"('', '', '', '', '', '20', '', '20', '', '', '', '')"
"('', '', '', '', '', '22', '', '22', '', '', '', '')"
"('', '', '', '', '', '223', '', '223', '', '', '', '')"
"('', '', '', '', '', '24', '', '24', '', '', '', '')"
"('', '', '', '', '', '25', '', '25', '', '', '', '')"
"('', '', '', '', '', '27', '', '27', '', '', '', '')"
"('', '', '', '', '', '28', '', '28', '', '', '', '')"
"('', '', '', '', '', '2A5', '', '2A5', '', '', '', '')"
"('', '', '', '', '', '2B', '', '2B', '', '', '', '')"
"('', '', '', '', '', '2C', '', '2C', '', '', '', '')"
"('', '', '', '', '', '2E', '', '2E', '', '', '', '')"
"('', '', '', '', '', '2F', '', '2F', '', '', '', '')"
"('', '', '', '', '', '2Fa', '', '2Fa', '', '', '', '')"
"('', '', '', '', '', '2a', '', '2a', '', '', '', '')"
"('', '', '', '', '', '2b', '', '2b', '', '', '', '')"
"('', '', '', '', '', '2c', '', '2c', '', '', '', '')"
"('', '', '', '', '', '2d', '', '2d', '', '', '', '')"
"('', '', '', '', '', '2f', '', '2f', '', '', '', '')"
"('', '', '', '', '', '2fDf', '', '2fDf', '', '', '', '')"
"('', '', '', '', '', '3', '', '3', '', '', '', '')"
"('', '', '', '', '', '30', '', '30', '', '', '', '')"
"('', '', '', '', '', '31', '', '31', '', '', '', '')"
"('', '', '', '', '', '32e', '', '32e', '', '', '', '')"
"('', '', '', '', '', '33', '', '33', '', '', '', '')"
"('', '', '', '', '', '35', '', '35', '', '', '', '')"
"('', '', '', '', '', '36', '', '36', '', '', '', '')"
"('', '', '', '', '', '362', '', '362', '', '', '', '')"
"('', '', '', '', '', '37', '', '37', '', '', '', '')"
"('', '', '', '', '', '38', '', '38', '', '', '', '')"
"('', '', '', '', '', '388', '', '388', '', '', '', '')"
"('', '', '', '', '', '39', '', '39', '', '', '', '')"
"('', '', '', '', '', '3A', '', '3A', '', '', '', '')"
"('', '', '', '', '', '3B', '', '3B', '', '', '', '')"
"('', '', '', '', '', '3C', '', '3C', '', '', '', '')"
"('', '', '', '', '', '3D', '', '3D', '', '', '', '')"
"('', '', '', '', '', '3E', '', '3E', '', '', '', '')"
"('', '', '', '', '', '3F', '', '3F', '', '', '', '')"
"('', '', '', '', '', '3F8', '', '3F8', '', '', '', '')"
"('', '', '', '', '', '3a', '', '3a', '', '', '', '')"
"('', '', '', '', '', '3b', '', '3b', '', '', '', '')"
"('', '', '', '', '', '3ba', '', '3ba', '', '', '', '')"
"('', '', '', '', '', '3c', '', '3c', '', '', '', '')"
"('', '', '', '', '', '3dF', '', '3dF', '', '', '', '')"
"('', '', '', '', '', '3e', '', '3e', '', '', '', '')"
"('', '', '', '', '', '3f', '', '3f', '', '', '', '')"
"('', '', '', '', '', '4', '', '4', '', '', '', '')"
"('', '', '', '', '', '40', '', '40', '', '', '', '')"
"('', '', '', '', '', '41', '', '41', '', '', '', '')"
"('', '', '', '', '', '41f', '', '41f', '', '', '', '')"
"('', '', '', '', '', '42', '', '42', '', '', '', '')"
"('', '', '', '', '', '424', '', '424', '', '', '', '')"
"('', '', '', '', '', '43', '', '43', '', '', '', '')"
"('', '', '', '', '', '45', '', '45', '', '', '', '')"
"('', '', '', '', '', '456a', '', '456a', '', '', '', '')"
"('', '', '', '', '', '46', '', '46', '', '', '', '')"
"('', '', '', '', '', '47', '', '47', '', '', '', '')"
"('', '', '', '', '', '48', '', '48', '', '', '', '')"
"('', '', '', '', '', '4A', '', '4A', '', '', '', '')"
"('', '', '', '', '', '4C', '', '4C', '', '', '', '')"
"('', '', '', '', '', '4CE', '', '4CE', '', '', '', '')"
"('', '', '', '', '', '4E', '', '4E', '', '', '', '')"
"('', '', '', '', '', '4a', '', '4a', '', '', '', '')"
"('', '', '', '', '', '4b', '', '4b', '', '', '', '')"
"('', '', '', '', '', '4c', '', '4c', '', '', '', '')"
"('', '', '', '', '', '4f', '', '4f', '', '', '', '')"
"('', '', '', '', '', '4f8', '', '4f8', '', '', '', '')"
"('', '', '', '', '', '5', '', '5', '', '', '', '')"
"('', '', '', '', '', '50', '', '50', '', '', '', '')"
"('', '', '', '', '', '50b', '', '50b', '', '', '', '')"
"('', '', '', '', '', '51', '', '51', '', '', '', '')"
"('', '', '', '', '', '53', '', '53', '', '', '', '')"
"('', '', '', '', '', '55', '', '55', '', '', '', '')"
"('', '', '', '', '', '57', '', '57', '', '', '', '')"
"('', '', '', '', '', '58', '', '58', '', '', '', '')"
"('', '', '', '', '', '59', '', '59', '', '', '', '')"
"('', '', '', '', '', '5A', '', '5A', '', '', '', '')"
"('', '', '', '', '', '5B', '', '5B', '', '', '', '')"
"('', '', '', '', '', '5C', '', '5C', '', '', '', '')"
"('', '', '', '', '', '5Cf', '', '5Cf', '', '', '', '')"
"('', '', '', '', '', '5F', '', '5F', '', '', '', '')"
"('', '', '', '', '', '5b', '', '5b', '', '', '', '')"
"('', '', '', '', '', '5c', '', '5c', '', '', '', '')"
"('', '', '', '', '', '5e', '', '5e', '', '', '', '')"
"('', '', '', '', '', '5f', '', '5f', '', '', '', '')"
"('', '', '', '', '', '6', '', '6', '', '', '', '')"
"('', '', '', '', '', '60', '', '60', '', '', '', '')"
"('', '', '', '', '', '61', '', '61', '', '', '', '')"
"('', '', '', '', '', '611', '', '611', '', '', '', '')"
"('', '', '', '', '', '62', '', '62', '', '', '', '')"
"('', '', '', '', '', '63', '', '63', '', '', '', '')"
"('', '', '', '', '', '64', '', '64', '', '', '', '')"
"('', '', '', '', '', '65', '', '65', '', '', '', '')"
"('', '', '', '', '', '66', '', '66', '', '', '', '')"
"('', '', '', '', '', '68', '', '68', '', '', '', '')"
"('', '', '', '', '', '68C', '', '68C', '', '', '', '')"
"('', '', '', '', '', '69', '', '69', '', '', '', '')"
"('', '', '', '', '', '6A', '', '6A', '', '', '', '')"
"('', '', '', '', '', '6A63', '', '6A63', '', '', '', '')"
"('', '', '', '', '', '6C', '', '6C', '', '', '', '')"
"('', '', '', '', '', '6CEB', '', '6CEB', '', '', '', '')"
"('', '', '', '', '', '6D', '', '6D', '', '', '', '')"
"('', '', '', '', '', '6Df', '', '6Df', '', '', '', '')"
"('', '', '', '', '', '6E', '', '6E', '', '', '', '')"
"('', '', '', '', '', '6Ea', '', '6Ea', '', '', '', '')"
"('', '', '', '', '', '6F', '', '6F', '', '', '', '')"
"('', '', '', '', '', '6a', '', '6a', '', '', '', '')"
"('', '', '', '', '', '6ac', '', '6ac', '', '', '', '')"
"('', '', '', '', '', '6b', '', '6b', '', '', '', '')"
"('', '', '', '', '', '6c', '', '6c', '', '', '', '')"
"('', '', '', '', '', '6f', '', '6f', '', '', '', '')"
"('', '', '', '', '', '7', '', '7', '', '', '', '')"
"('', '', '', '', '', '70', '', '70', '', '', '', '')"
"('', '', '', '', '', '702', '', '702', '', '', '', '')"
"('', '', '', '', '', '71', '', '71', '', '', '', '')"
"('', '', '', '', '', '72', '', '72', '', '', '', '')"
"('', '', '', '', '', '724', '', '724', '', '', '', '')"
"('', '', '', '', '', '72Cd', '', '72Cd', '', '', '', '')"
"('', '', '', '', '', '74', '', '74', '', '', '', '')"
"('', '', '', '', '', '745', '', '745', '', '', '', '')"
"('', '', '', '', '', '75', '', '75', '', '', '', '')"
"('', '', '', '', '', '7A', '', '7A', '', '', '', '')"
"('', '', '', '', '', '7B', '', '7B', '', '', '', '')"
"('', '', '', '', '', '7BBC', '', '7BBC', '', '', '', '')"
"('', '', '', '', '', '7C', '', '7C', '', '', '', '')"
"('', '', '', '', '', '7D2F', '', '7D2F', '', '', '', '')"
"('', '', '', '', '', '7Ef', '', '7Ef', '', '', '', '')"
"('', '', '', '', '', '7a', '', '7a', '', '', '', '')"
"('', '', '', '', '', '7b', '', '7b', '', '', '', '')"
"('', '', '', '', '', '7c', '', '7c', '', '', '', '')"
"('', '', '', '', '', '7cF', '', '7cF', '', '', '', '')"
"('', '', '', '', '', '7e', '', '7e', '', '', '', '')"
"('', '', '', '', '', '8', '', '8', '', '', '', '')"
"('', '', '', '', '', '80', '', '80', '', '', '', '')"
"('', '', '', '', '', '81', '', '81', '', '', '', '')"
"('', '', '', '', '', '815', '', '815', '', '', '', '')"
"('', '', '', '', '', '82', '', '82', '', '', '', '')"
"('', '', '', '', '', '83', '', '83', '', '', '', '')"
"('', '', '', '', '', '84D', '', '84D', '', '', '', '')"
"('', '', '', '', '', '85', '', '85', '', '', '', '')"
"('', '', '', '', '', '85DD', '', '85DD', '', '', '', '')"
"('', '', '', '', '', '86', '', '86', '', '', '', '')"
"('', '', '', '', '', '87', '', '87', '', '', '', '')"
"('', '', '', '', '', '88', '', '88', '', '', '', '')"
"('', '', '', '', '', '89', '', '89', '', '', '', '')"
"('', '', '', '', '', '8A', '', '8A', '', '', '', '')"
"('', '', '', '', '', '8B', '', '8B', '', '', '', '')"
"('', '', '', '', '', '8B3', '', '8B3', '', '', '', '')"
"('', '', '', '', '', '8C', '', '8C', '', '', '', '')"
"('', '', '', '', '', '8D', '', '8D', '', '', '', '')"
"('', '', '', '', '', '8Fd8', '', '8Fd8', '', '', '', '')"
"('', '', '', '', '', '8a', '', '8a', '', '', '', '')"
"('', '', '', '', '', '8b', '', '8b', '', '', '', '')"
"('', '', '', '', '', '8b0', '', '8b0', '', '', '', '')"
"('', '', '', '', '', '8d', '', '8d', '', '', '', '')"
"('', '', '', '', '', '8e', '', '8e', '', '', '', '')"
"('', '', '', '', '', '8f', '', '8f', '', '', '', '')"
"('', '', '', '', '', '9', '', '9', '', '', '', '')"
"('', '', '', '', '', '90', '', '90', '', '', '', '')"
"('', '', '', '', '', '91', '', '91', '', '', '', '')"
"('', '', '', '', '', '92', '', '92', '', '', '', '')"
"('', '', '', '', '', '93', '', '93', '', '', '', '')"
"('', '', '', '', '', '93E', '', '93E', '', '', '', '')"
"('', '', '', '', '', '94', '', '94', '', '', '', '')"
"('', '', '', '', '', '95', '', '95', '', '', '', '')"
"('', '', '', '', '', '95b', '', '95b', '', '', '', '')"
"('', '', '', '', '', '96', '', '96', '', '', '', '')"
"('', '', '', '', '', '97', '', '97', '', '', '', '')"
"('', '', '', '', '', '98', '', '98', '', '', '', '')"
"('', '', '', '', '', '98c', '', '98c', '', '', '', '')"
"('', '', '', '', '', '99', '', '99', '', '', '', '')"
"('', '', '', '', '', '9A', '', '9A', '', '', '', '')"
"('', '', '', '', '', '9B7', '', '9B7', '', '', '', '')"
"('', '', '', '', '', '9C', '', '9C', '', '', '', '')"
"('', '', '', '', '', '9CF', '', '9CF', '', '', '', '')"
"('', '', '', '', '', '9D4', '', '9D4', '', '', '', '')"
"('', '', '', '', '', '9F', '', '9F', '', '', '', '')"
"('', '', '', '', '', '9FC0', '', '9FC0', '', '', '', '')"
"('', '', '', '', '', '9FEb', '', '9FEb', '', '', '', '')"
"('', '', '', '', '', '9e', '', '9e', '', '', '', '')"
"('', '', '', '', '', '9f', '', '9f', '', '', '', '')"
"('', '', '', '', '', 'A', '', 'A', '', '', '', '')"
"('', '', '', '', '', 'A0', '', 'A0', '', '', '', '')"
"('', '', '', '', '', 'A0E', '', 'A0E', '', '', '', '')"
"('', '', '', '', '', 'A1', '', 'A1', '', '', '', '')"
"('', '', '', '', '', 'A2', '', 'A2', '', '', '', '')"
"('', '', '', '', '', 'A3', '', 'A3', '', '', '', '')"
"('', '', '', '', '', 'A4', '', 'A4', '', '', '', '')"
"('', '', '', '', '', 'A5', '', 'A5', '', '', '', '')"
"('', '', '', '', '', 'A6', '', 'A6', '', '', '', '')"
"('', '', '', '', '', 'A8', '', 'A8', '', '', '', '')"
"('', '', '', '', '', 'AA', '', 'AA', '', '', '', '')"
"('', '', '', '', '', 'AA4', '', 'AA4', '', '', '', '')"
"('', '', '', '', '', 'AAE', '', 'AAE', '', '', '', '')"
"('', '', '', '', '', 'AB', '', 'AB', '', '', '', '')"
"('', '', '', '', '', 'AC', '', 'AC', '', '', '', '')"
"('', '', '', '', '', 'AF', '', 'AF', '', '', '', '')"
"('', '', '', '', '', 'Aa', '', 'Aa', '', '', '', '')"
"('', '', '', '', '', 'Ab', '', 'Ab', '', '', '', '')"
"('', '', '', '', '', 'Ac', '', 'Ac', '', '', '', '')"
"('', '', '', '', '', 'AcD', '', 'AcD', '', '', '', '')"
"('', '', '', '', '', 'Ad', '', 'Ad', '', '', '', '')"
"('', '', '', '', '', 'Ae', '', 'Ae', '', '', '', '')"
"('', '', '', '', '', 'Ae0', '', 'Ae0', '', '', '', '')"
"('', '', '', '', '', 'Af', '', 'Af', '', '', '', '')"
"('', '', '', '', '', 'AfD', '', 'AfD', '', '', '', '')"
"('', '', '', '', '', 'B', '', 'B', '', '', '', '')"
"('', '', '', '', '', 'B0', '', 'B0', '', '', '', '')"
"('', '', '', '', '', 'B1', '', 'B1', '', '', '', '')"
"('', '', '', '', '', 'B1B', '', 'B1B', '', '', '', '')"
"('', '', '', '', '', 'B4', '', 'B4', '', '', '', '')"
"('', '', '', '', '', 'B44', '', 'B44', '', '', '', '')"
"('', '', '', '', '', 'B5f', '', 'B5f', '', '', '', '')"
"('', '', '', '', '', 'B6', '', 'B6', '', '', '', '')"
"('', '', '', '', '', 'B7', '', 'B7', '', '', '', '')"
"('', '', '', '', '', 'B77', '', 'B77', '', '', '', '')"
"('', '', '', '', '', 'B9', '', 'B9', '', '', '', '')"
"('', '', '', '', '', 'BA', '', 'BA', '', '', '', '')"
"('', '', '', '', '', 'BB', '', 'BB', '', '', '', '')"
"('', '', '', '', '', 'BBdE', '', 'BBdE', '', '', '', '')"
"('', '', '', '', '', 'BC', '', 'BC', '', '', '', '')"
"('', '', '', '', '', 'BD', '', 'BD', '', '', '', '')"
"('', '', '', '', '', 'BE', '', 'BE', '', '', '', '')"
"('', '', '', '', '', 'BFD', '', 'BFD', '', '', '', '')"
"('', '', '', '', '', 'Ba', '', 'Ba', '', '', '', '')"
"('', '', '', '', '', 'Bac', '', 'Bac', '', '', '', '')"
"('', '', '', '', '', 'Bb', '', 'Bb', '', '', '', '')"
"('', '', '', '', '', 'Bc', '', 'Bc', '', '', '', '')"
"('', '', '', '', '', 'Bd', '', 'Bd', '', '', '', '')"
"('', '', '', '', '', 'Bd14', '', 'Bd14', '', '', '', '')"
"('', '', '', '', '', 'BdBd', '', 'BdBd', '', '', '', '')"
"('', '', '', '', '', 'Bf', '', 'Bf', '', '', '', '')"
"('', '', '', '', '', 'C', '', 'C', '', '', '', '')"
"('', '', '', '', '', 'C0', '', 'C0', '', '', '', '')"
"('', '', '', '', '', 'C1', '', 'C1', '', '', '', '')"
"('', '', '', '', '', 'C2', '', 'C2', '', '', '', '')"
"('', '', '', '', '', 'C27', '', 'C27', '', '', '', '')"
"('', '', '', '', '', 'C3', '', 'C3', '', '', '', '')"
"('', '', '', '', '', 'C6', '', 'C6', '', '', '', '')"
"('', '', '', '', '', 'C7', '', 'C7', '', '', '', '')"
"('', '', '', '', '', 'C8', '', 'C8', '', '', '', '')"
"('', '', '', '', '', 'C9', '', 'C9', '', '', '', '')"
"('', '', '', '', '', 'CA', '', 'CA', '', '', '', '')"
"('', '', '', '', '', 'CB', '', 'CB', '', '', '', '')"
"('', '', '', '', '', 'CC', '', 'CC', '', '', '', '')"
"('', '', '', '', '', 'CCA', '', 'CCA', '', '', '', '')"
"('', '', '', '', '', 'CD', '', 'CD', '', '', '', '')"
"('', '', '', '', '', 'CE', '', 'CE', '', '', '', '')"
"('', '', '', '', '', 'CE5', '', 'CE5', '', '', '', '')"
"('', '', '', '', '', 'CF', '', 'CF', '', '', '', '')"
"('', '', '', '', '', 'Cb', '', 'Cb', '', '', '', '')"
"('', '', '', '', '', 'Cb2', '', 'Cb2', '', '', '', '')"
"('', '', '', '', '', 'CbA', '', 'CbA', '', '', '', '')"
"('', '', '', '', '', 'Cd', '', 'Cd', '', '', '', '')"
"('', '', '', '', '', 'Ce', '', 'Ce', '', '', '', '')"
"('', '', '', '', '', 'Cef', '', 'Cef', '', '', '', '')"
"('', '', '', '', '', 'Cf', '', 'Cf', '', '', '', '')"
"('', '', '', '', '', 'Cf8', '', 'Cf8', '', '', '', '')"
"('', '', '', '', '', 'D', '', 'D', '', '', '', '')"
"('', '', '', '', '', 'D0', '', 'D0', '', '', '', '')"
"('', '', '', '', '', 'D2', '', 'D2', '', '', '', '')"
"('', '', '', '', '', 'D20', '', 'D20', '', '', '', '')"
"('', '', '', '', '', 'D3', '', 'D3', '', '', '', '')"
"('', '', '', '', '', 'D4', '', 'D4', '', '', '', '')"
"('', '', '', '', '', 'D8', '', 'D8', '', '', '', '')"
"('', '', '', '', '', 'D82', '', 'D82', '', '', '', '')"
"('', '', '', '', '', 'D8e', '', 'D8e', '', '', '', '')"
"('', '', '', '', '', 'D9', '', 'D9', '', '', '', '')"
"('', '', '', '', '', 'DA', '', 'DA', '', '', '', '')"
"('', '', '', '', '', 'DC', '', 'DC', '', '', '', '')"
"('', '', '', '', '', 'DC1', '', 'DC1', '', '', '', '')"
"('', '', '', '', '', 'DD', '', 'DD', '', '', '', '')"
"('', '', '', '', '', 'DE', '', 'DE', '', '', '', '')"
"('', '', '', '', '', 'Da', '', 'Da', '', '', '', '')"
"('', '', '', '', '', 'Dac', '', 'Dac', '', '', '', '')"
"('', '', '', '', '', 'DbDb', '', 'DbDb', '', '', '', '')"
"('', '', '', '', '', 'Dc', '', 'Dc', '', '', '', '')"
"('', '', '', '', '', 'Dd', '', 'Dd', '', '', '', '')"
"('', '', '', '', '', 'De', '', 'De', '', '', '', '')"
"('', '', '', '', '', 'E', '', 'E', '', '', '', '')"
"('', '', '', '', '', 'E1', '', 'E1', '', '', '', '')"
"('', '', '', '', '', 'E2', '', 'E2', '', '', '', '')"
"('', '', '', '', '', 'E3', '', 'E3', '', '', '', '')"
"('', '', '', '', '', 'E5', '', 'E5', '', '', '', '')"
"('', '', '', '', '', 'E6', '', 'E6', '', '', '', '')"
"('', '', '', '', '', 'E7', '', 'E7', '', '', '', '')"
"('', '', '', '', '', 'E7C', '', 'E7C', '', '', '', '')"
"('', '', '', '', '', 'E9', '', 'E9', '', '', '', '')"
"('', '', '', '', '', 'EA', '', 'EA', '', '', '', '')"
"('', '', '', '', '', 'EBb', '', 'EBb', '', '', '', '')"
"('', '', '', '', '', 'EBd', '', 'EBd', '', '', '', '')"
"('', '', '', '', '', 'ED', '', 'ED', '', '', '', '')"
"('', '', '', '', '', 'EE', '', 'EE', '', '', '', '')"
"('', '', '', '', '', 'EF', '', 'EF', '', '', '', '')"
"('', '', '', '', '', 'Ea', '', 'Ea', '', '', '', '')"
"('', '', '', '', '', 'Eb', '', 'Eb', '', '', '', '')"
"('', '', '', '', '', 'Ec', '', 'Ec', '', '', '', '')"
"('', '', '', '', '', 'Ed', '', 'Ed', '', '', '', '')"
"('', '', '', '', '', 'Ed5', '', 'Ed5', '', '', '', '')"
"('', '', '', '', '', 'Ee', '', 'Ee', '', '', '', '')"
"('', '', '', '', '', 'Ef', '', 'Ef', '', '', '', '')"
"('', '', '', '', '', 'F', '', 'F', '', '', '', '')"
"('', '', '', '', '', 'F0', '', 'F0', '', '', '', '')"
"('', '', '', '', '', 'F1', '', 'F1', '', '', '', '')"
"('', '', '', '', '', 'F2', '', 'F2', '', '', '', '')"
"('', '', '', '', '', 'F3', '', 'F3', '', '', '', '')"
"('', '', '', '', '', 'F345', '', 'F345', '', '', '', '')"
"('', '', '', '', '', 'F4', '', 'F4', '', '', '', '')"
"('', '', '', '', '', 'F4c', '', 'F4c', '', '', '', '')"
"('', '', '', '', '', 'F5A', '', 'F5A', '', '', '', '')"
"('', '', '', '', '', 'F5D', '', 'F5D', '', '', '', '')"
"('', '', '', '', '', 'F6', '', 'F6', '', '', '', '')"
"('', '', '', '', '', 'F7', '', 'F7', '', '', '', '')"
"('', '', '', '', '', 'F9', '', 'F9', '', '', '', '')"
"('', '', '', '', '', 'F9f', '', 'F9f', '', '', '', '')"
"('', '', '', '', '', 'FA', '', 'FA', '', '', '', '')"
"('', '', '', '', '', 'FB', '', 'FB', '', '', '', '')"
"('', '', '', '', '', 'FCe', '', 'FCe', '', '', '', '')"
"('', '', '', '', '', 'FD', '', 'FD', '', '', '', '')"
"('', '', '', '', '', 'Fb', '', 'Fb', '', '', '', '')"
"('', '', '', '', '', 'Fc', '', 'Fc', '', '', '', '')"
"('', '', '', '', '', 'Fd', '', 'Fd', '', '', '', '')"
"('', '', '', '', '', 'Fe', '', 'Fe', '', '', '', '')"
"('', '', '', '', '', 'Fe0', '', 'Fe0', '', '', '', '')"
"('', '', '', '', '', 'Fe7', '', 'Fe7', '', '', '', '')"
"('', '', '', '', '', 'Ff', '', 'Ff', '', '', '', '')"
"('', '', '', '', '', 'a', '', 'a', '', '', '', '')"
"('', '', '', '', '', 'a0', '', 'a0', '', '', '', '')"
"('', '', '', '', '', 'a00', '', 'a00', '', '', '', '')"
"('', '', '', '', '', 'a3', '', 'a3', '', '', '', '')"
"('', '', '', '', '', 'a4', '', 'a4', '', '', '', '')"
"('', '', '', '', '', 'a45', '', 'a45', '', '', '', '')"
"('', '', '', '', '', 'a5', '', 'a5', '', '', '', '')"
"('', '', '', '', '', 'a6F', '', 'a6F', '', '', '', '')"
"('', '', '', '', '', 'a73', '', 'a73', '', '', '', '')"
"('', '', '', '', '', 'a8', '', 'a8', '', '', '', '')"
"('', '', '', '', '', 'a8b', '', 'a8b', '', '', '', '')"
"('', '', '', '', '', 'a9', '', 'a9', '', '', '', '')"
"('', '', '', '', '', 'aA', '', 'aA', '', '', '', '')"
"('', '', '', '', '', 'aB', '', 'aB', '', '', '', '')"
"('', '', '', '', '', 'aC', '', 'aC', '', '', '', '')"
"('', '', '', '', '', 'aD', '', 'aD', '', '', '', '')"
"('', '', '', '', '', 'aE', '', 'aE', '', '', '', '')"
"('', '', '', '', '', 'aF', '', 'aF', '', '', '', '')"
"('', '', '', '', '', 'aa', '', 'aa', '', '', '', '')"
"('', '', '', '', '', 'ab', '', 'ab', '', '', '', '')"
"('', '', '', '', '', 'ac', '', 'ac', '', '', '', '')"
"('', '', '', '', '', 'ad', '', 'ad', '', '', '', '')"
"('', '', '', '', '', 'ae', '', 'ae', '', '', '', '')"
"('', '', '', '', '', 'b', '', 'b', '', '', '', '')"
"('', '', '', '', '', 'b0', '', 'b0', '', '', '', '')"
"('', '', '', '', '', 'b1', '', 'b1', '', '', '', '')"
"('', '', '', '', '', 'b2', '', 'b2', '', '', '', '')"
"('', '', '', '', '', 'b32', '', 'b32', '', '', '', '')"
"('', '', '', '', '', 'b4', '', 'b4', '', '', '', '')"
"('', '', '', '', '', 'b5', '', 'b5', '', '', '', '')"
"('', '', '', '', '', 'b6', '', 'b6', '', '', '', '')"
"('', '', '', '', '', 'b7', '', 'b7', '', '', '', '')"
"('', '', '', '', '', 'b8', '', 'b8', '', '', '', '')"
"('', '', '', '', '', 'b9', '', 'b9', '', '', '', '')"
"('', '', '', '', '', 'bA', '', 'bA', '', '', '', '')"
"('', '', '', '', '', 'bB', '', 'bB', '', '', '', '')"
"('', '', '', '', '', 'bD', '', 'bD', '', '', '', '')"
"('', '', '', '', '', 'bDe', '', 'bDe', '', '', '', '')"
"('', '', '', '', '', 'bF', '', 'bF', '', '', '', '')"
"('', '', '', '', '', 'ba', '', 'ba', '', '', '', '')"
"('', '', '', '', '', 'bb8', '', 'bb8', '', '', '', '')"
"('', '', '', '', '', 'bc', '', 'bc', '', '', '', '')"
"('', '', '', '', '', 'bd', '', 'bd', '', '', '', '')"
"('', '', '', '', '', 'be', '', 'be', '', '', '', '')"
"('', '', '', '', '', 'bf', '', 'bf', '', '', '', '')"
"('', '', '', '', '', 'c', '', 'c', '', '', '', '')"
"('', '', '', '', '', 'c0', '', 'c0', '', '', '', '')"
"('', '', '', '', '', 'c1', '', 'c1', '', '', '', '')"
"('', '', '', '', '', 'c2', '', 'c2', '', '', '', '')"
"('', '', '', '', '', 'c3', '', 'c3', '', '', '', '')"
"('', '', '', '', '', 'c4', '', 'c4', '', '', '', '')"
"('', '', '', '', '', 'c4f', '', 'c4f', '', '', '', '')"
"('', '', '', '', '', 'c5', '', 'c5', '', '', '', '')"
"('', '', '', '', '', 'c6', '', 'c6', '', '', '', '')"
"('', '', '', '', '', 'c7', '', 'c7', '', '', '', '')"
"('', '', '', '', '', 'c7f', '', 'c7f', '', '', '', '')"
"('', '', '', '', '', 'c8', '', 'c8', '', '', '', '')"
"('', '', '', '', '', 'c9', '', 'c9', '', '', '', '')"
