"('', '', '', '', '', '', '', '', '', '', '', '')"
"('', '', '', '', '', '030', '', '030', '', '', '', '')"
"('', '', '', '', '', '0333', '', '0333', '', '', '', '')"
"('', '', '', '', '', '04', '', '04', '', '', '', '')"
"('', '', '', '', '', '040', '', '040', '', '', '', '')"
"('', '', '', '', '', '0443', '', '0443', '', '', '', '')"
"('', '', '', '', '', '0444', '', '0444', '', '', '', '')"
"('', '', '', '', '', '05', '', '05', '', '', '', '')"
"('', '', '', '', '', '050', '', '050', '', '', '', '')"
"('', '', '', '', '', '051', '', '051', '', '', '', '')"
"('', '', '', '', '', '0511', '', '0511', '', '', '', '')"
"('', '', '', '', '', '0545', '', '0545', '', '', '', '')"
"('', '', '', '', '', '05d5', '', '05d5', '', '', '', '')"
"('', '', '', '', '', '06', '', '06', '', '', '', '')"
"('', '', '', '', '', '060', '', '060', '', '', '', '')"
"('', '', '', '', '', '0625', '', '0625', '', '', '', '')"
"('', '', '', '', '', '0646', '', '0646', '', '', '', '')"
"('', '', '', '', '', '066', '', '066', '', '', '', '')"
"('', '', '', '', '', '0666', '', '0666', '', '', '', '')"
"('', '', '', '', '', '07', '', '07', '', '', '', '')"
"('', '', '', '', '', '070', '', '070', '', '', '', '')"
"('', '', '', '', '', '071', '', '071', '', '', '', '')"
"('', '', '', '', '', '0747', '', '0747', '', '', '', '')"
"('', '', '', '', '', '07B7', '', '07B7', '', '', '', '')"
"('', '', '', '', '', '07F', '', '07F', '', '', '', '')"
"('', '', '', '', '', '08', '', '08', '', '', '', '')"
"('', '', '', '', '', '080', '', '080', '', '', '', '')"
"('', '', '', '', '', '0848', '', '0848', '', '', '', '')"
"('', '', '', '', '', '0868', '', '0868', '', '', '', '')"
"('', '', '', '', '', '088', '', '088', '', '', '', '')"
"('', '', '', '', '', '0888', '', '0888', '', '', '', '')"
"('', '', '', '', '', '08E', '', '08E', '', '', '', '')"
"('', '', '', '', '', '09', '', '09', '', '', '', '')"
"('', '', '', '', '', '090', '', '090', '', '', '', '')"
"('', '', '', '', '', '0949', '', '0949', '', '', '', '')"
"('', '', '', '', '', '0A', '', '0A', '', '', '', '')"
"('', '', '', '', '', '0A0', '', '0A0', '', '', '', '')"
"('', '', '', '', '', '0A00', '', '0A00', '', '', '', '')"
"('', '', '', '', '', '0A3', '', '0A3', '', '', '', '')"
"('', '', '', '', '', '0B', '', '0B', '', '', '', '')"
"('', '', '', '', '', '0B0', '', '0B0', '', '', '', '')"
"('', '', '', '', '', '0Bc', '', '0Bc', '', '', '', '')"
"('', '', '', '', '', '0C', '', '0C', '', '', '', '')"
"('', '', '', '', '', '0C0', '', '0C0', '', '', '', '')"
"('', '', '', '', '', '0C1', '', '0C1', '', '', '', '')"
"('', '', '', '', '', '0D', '', '0D', '', '', '', '')"
"('', '', '', '', '', '0D0', '', '0D0', '', '', '', '')"
"('', '', '', '', '', '0E', '', '0E', '', '', '', '')"
"('', '', '', '', '', '0E0', '', '0E0', '', '', '', '')"
"('', '', '', '', '', '0F', '', '0F', '', '', '', '')"
"('', '', '', '', '', '0a', '', '0a', '', '', '', '')"
"('', '', '', '', '', '0a0', '', '0a0', '', '', '', '')"
"('', '', '', '', '', '0a00', '', '0a00', '', '', '', '')"
"('', '', '', '', '', '0a11', '', '0a11', '', '', '', '')"
"('', '', '', '', '', '0aB', '', '0aB', '', '', '', '')"
"('', '', '', '', '', '0b', '', '0b', '', '', '', '')"
"('', '', '', '', '', '0b0', '', '0b0', '', '', '', '')"
"('', '', '', '', '', '0c0', '', '0c0', '', '', '', '')"
"('', '', '', '', '', '0d0', '', '0d0', '', '', '', '')"
"('', '', '', '', '', '0e', '', '0e', '', '', '', '')"
"('', '', '', '', '', '0e0', '', '0e0', '', '', '', '')"
"('', '', '', '', '', '0e11', '', '0e11', '', '', '', '')"
"('', '', '', '', '', '0f', '', '0f', '', '', '', '')"
"('', '', '', '', '', '0f0', '', '0f0', '', '', '', '')"
"('', '', '', '', '', '0fc', '', '0fc', '', '', '', '')"
"('', '', '', '', '', '1', '', '1', '', '', '', '')"
"('', '', '', '', '', '10', '', '10', '', '', '', '')"
"('', '', '', '', '', '101', '', '101', '', '', '', '')"
"('', '', '', '', '', '1022', '', '1022', '', '', '', '')"
"('', '', '', '', '', '105', '', '105', '', '', '', '')"
"('', '', '', '', '', '1080', '', '1080', '', '', '', '')"
"('', '', '', '', '', '11', '', '11', '', '', '', '')"
"('', '', '', '', '', '111', '', '111', '', '', '', '')"
"('', '', '', '', '', '1111', '', '1111', '', '', '', '')"
"('', '', '', '', '', '1112', '', '1112', '', '', '', '')"
"('', '', '', '', '', '112', '', '112', '', '', '', '')"
"('', '', '', '', '', '1122', '', '1122', '', '', '', '')"
"('', '', '', '', '', '1132', '', '1132', '', '', '', '')"
"('', '', '', '', '', '114', '', '114', '', '', '', '')"
"('', '', '', '', '', '115', '', '115', '', '', '', '')"
"('', '', '', '', '', '1152', '', '1152', '', '', '', '')"
"('', '', '', '', '', '1162', '', '1162', '', '', '', '')"
"('', '', '', '', '', '117', '', '117', '', '', '', '')"
"('', '', '', '', '', '1172', '', '1172', '', '', '', '')"
"('', '', '', '', '', '1188', '', '1188', '', '', '', '')"
"('', '', '', '', '', '1192', '', '1192', '', '', '', '')"
"('', '', '', '', '', '11A2', '', '11A2', '', '', '', '')"
"('', '', '', '', '', '11B2', '', '11B2', '', '', '', '')"
"('', '', '', '', '', '11C2', '', '11C2', '', '', '', '')"
"('', '', '', '', '', '11E2', '', '11E2', '', '', '', '')"
"('', '', '', '', '', '11F4', '', '11F4', '', '', '', '')"
"('', '', '', '', '', '11b', '', '11b', '', '', '', '')"
"('', '', '', '', '', '12', '', '12', '', '', '', '')"
"('', '', '', '', '', '120', '', '120', '', '', '', '')"
"('', '', '', '', '', '121', '', '121', '', '', '', '')"
"('', '', '', '', '', '1222', '', '1222', '', '', '', '')"
"('', '', '', '', '', '1223', '', '1223', '', '', '', '')"
"('', '', '', '', '', '1224', '', '1224', '', '', '', '')"
"('', '', '', '', '', '123', '', '123', '', '', '', '')"
"('', '', '', '', '', '1233', '', '1233', '', '', '', '')"
"('', '', '', '', '', '1244', '', '1244', '', '', '', '')"
"('', '', '', '', '', '128', '', '128', '', '', '', '')"
"('', '', '', '', '', '13', '', '13', '', '', '', '')"
"('', '', '', '', '', '1305', '', '1305', '', '', '', '')"
"('', '', '', '', '', '131', '', '131', '', '', '', '')"
"('', '', '', '', '', '133', '', '133', '', '', '', '')"
"('', '', '', '', '', '1333', '', '1333', '', '', '', '')"
"('', '', '', '', '', '134', '', '134', '', '', '', '')"
"('', '', '', '', '', '1344', '', '1344', '', '', '', '')"
"('', '', '', '', '', '14', '', '14', '', '', '', '')"
"('', '', '', '', '', '141', '', '141', '', '', '', '')"
"('', '', '', '', '', '1414', '', '1414', '', '', '', '')"
"('', '', '', '', '', '144', '', '144', '', '', '', '')"
"('', '', '', '', '', '15', '', '15', '', '', '', '')"
"('', '', '', '', '', '1506', '', '1506', '', '', '', '')"
"('', '', '', '', '', '151', '', '151', '', '', '', '')"
"('', '', '', '', '', '16', '', '16', '', '', '', '')"
"('', '', '', '', '', '161', '', '161', '', '', '', '')"
"('', '', '', '', '', '162', '', '162', '', '', '', '')"
"('', '', '', '', '', '1676', '', '1676', '', '', '', '')"
"('', '', '', '', '', '16ca', '', '16ca', '', '', '', '')"
"('', '', '', '', '', '17', '', '17', '', '', '', '')"
"('', '', '', '', '', '171', '', '171', '', '', '', '')"
"('', '', '', '', '', '1733', '', '1733', '', '', '', '')"
"('', '', '', '', '', '18', '', '18', '', '', '', '')"
"('', '', '', '', '', '181', '', '181', '', '', '', '')"
"('', '', '', '', '', '1862', '', '1862', '', '', '', '')"
"('', '', '', '', '', '1888', '', '1888', '', '', '', '')"
"('', '', '', '', '', '18A8', '', '18A8', '', '', '', '')"
"('', '', '', '', '', '19', '', '19', '', '', '', '')"
"('', '', '', '', '', '191', '', '191', '', '', '', '')"
"('', '', '', '', '', '1920', '', '1920', '', '', '', '')"
"('', '', '', '', '', '19A9', '', '19A9', '', '', '', '')"
"('', '', '', '', '', '19B2', '', '19B2', '', '', '', '')"
"('', '', '', '', '', '19d', '', '19d', '', '', '', '')"
"('', '', '', '', '', '19d9', '', '19d9', '', '', '', '')"
"('', '', '', '', '', '1A', '', '1A', '', '', '', '')"
"('', '', '', '', '', '1A1', '', '1A1', '', '', '', '')"
"('', '', '', '', '', '1A11', '', '1A11', '', '', '', '')"
"('', '', '', '', '', '1ADe', '', '1ADe', '', '', '', '')"
"('', '', '', '', '', '1B', '', '1B', '', '', '', '')"
"('', '', '', '', '', '1B11', '', '1B11', '', '', '', '')"
"('', '', '', '', '', '1B2', '', '1B2', '', '', '', '')"
"('', '', '', '', '', '1C', '', '1C', '', '', '', '')"
"('', '', '', '', '', '1C2', '', '1C2', '', '', '', '')"
"('', '', '', '', '', '1D', '', '1D', '', '', '', '')"
"('', '', '', '', '', '1D14', '', '1D14', '', '', '', '')"
"('', '', '', '', '', '1E', '', '1E', '', '', '', '')"
"('', '', '', '', '', '1E1', '', '1E1', '', '', '', '')"
"('', '', '', '', '', '1E3a', '', '1E3a', '', '', '', '')"
"('', '', '', '', '', '1E6', '', '1E6', '', '', '', '')"
"('', '', '', '', '', '1F', '', '1F', '', '', '', '')"
"('', '', '', '', '', '1F1', '', '1F1', '', '', '', '')"
"('', '', '', '', '', '1FC', '', '1FC', '', '', '', '')"
"('', '', '', '', '', '1a', '', '1a', '', '', '', '')"
"('', '', '', '', '', '1a1', '', '1a1', '', '', '', '')"
"('', '', '', '', '', '1ce', '', '1ce', '', '', '', '')"
"('', '', '', '', '', '1d', '', '1d', '', '', '', '')"
"('', '', '', '', '', '1d1', '', '1d1', '', '', '', '')"
"('', '', '', '', '', '1d11', '', '1d11', '', '', '', '')"
"('', '', '', '', '', '1e', '', '1e', '', '', '', '')"
"('', '', '', '', '', '1e1', '', '1e1', '', '', '', '')"
"('', '', '', '', '', '1e2', '', '1e2', '', '', '', '')"
"('', '', '', '', '', '1f', '', '1f', '', '', '', '')"
"('', '', '', '', '', '1f1', '', '1f1', '', '', '', '')"
"('', '', '', '', '', '1f11', '', '1f11', '', '', '', '')"
"('', '', '', '', '', '2', '', '2', '', '', '', '')"
"('', '', '', '', '', '20', '', '20', '', '', '', '')"
"('', '', '', '', '', '2006', '', '2006', '', '', '', '')"
"('', '', '', '', '', '2016', '', '2016', '', '', '', '')"
"('', '', '', '', '', '2019', '', '2019', '', '', '', '')"
"('', '', '', '', '', '202', '', '202', '', '', '', '')"
"('', '', '', '', '', '21', '', '21', '', '', '', '')"
"('', '', '', '', '', '2111', '', '2111', '', '', '', '')"
"('', '', '', '', '', '212', '', '212', '', '', '', '')"
"('', '', '', '', '', '214', '', '214', '', '', '', '')"
"('', '', '', '', '', '22', '', '22', '', '', '', '')"
"('', '', '', '', '', '2203', '', '2203', '', '', '', '')"
"('', '', '', '', '', '2213', '', '2213', '', '', '', '')"
"('', '', '', '', '', '222', '', '222', '', '', '', '')"
"('', '', '', '', '', '2222', '', '2222', '', '', '', '')"
"('', '', '', '', '', '2223', '', '2223', '', '', '', '')"
"('', '', '', '', '', '2226', '', '2226', '', '', '', '')"
"('', '', '', '', '', '223', '', '223', '', '', '', '')"
"('', '', '', '', '', '2233', '', '2233', '', '', '', '')"
"('', '', '', '', '', '2234', '', '2234', '', '', '', '')"
"('', '', '', '', '', '2235', '', '2235', '', '', '', '')"
"('', '', '', '', '', '2238', '', '2238', '', '', '', '')"
"('', '', '', '', '', '224', '', '224', '', '', '', '')"
"('', '', '', '', '', '2243', '', '2243', '', '', '', '')"
"('', '', '', '', '', '2244', '', '2244', '', '', '', '')"
"('', '', '', '', '', '2253', '', '2253', '', '', '', '')"
"('', '', '', '', '', '2263', '', '2263', '', '', '', '')"
"('', '', '', '', '', '2277', '', '2277', '', '', '', '')"
"('', '', '', '', '', '22A3', '', '22A3', '', '', '', '')"
"('', '', '', '', '', '22C3', '', '22C3', '', '', '', '')"
"('', '', '', '', '', '22D3', '', '22D3', '', '', '', '')"
"('', '', '', '', '', '22E3', '', '22E3', '', '', '', '')"
"('', '', '', '', '', '22a', '', '22a', '', '', '', '')"
"('', '', '', '', '', '22a3', '', '22a3', '', '', '', '')"
"('', '', '', '', '', '22b3', '', '22b3', '', '', '', '')"
"('', '', '', '', '', '22c2', '', '22c2', '', '', '', '')"
"('', '', '', '', '', '22c3', '', '22c3', '', '', '', '')"
"('', '', '', '', '', '22d', '', '22d', '', '', '', '')"
"('', '', '', '', '', '22f3', '', '22f3', '', '', '', '')"
"('', '', '', '', '', '23', '', '23', '', '', '', '')"
"('', '', '', '', '', '233', '', '233', '', '', '', '')"
"('', '', '', '', '', '2333', '', '2333', '', '', '', '')"
"('', '', '', '', '', '2334', '', '2334', '', '', '', '')"
"('', '', '', '', '', '234', '', '234', '', '', '', '')"
"('', '', '', '', '', '2344', '', '2344', '', '', '', '')"
"('', '', '', '', '', '2345', '', '2345', '', '', '', '')"
"('', '', '', '', '', '2356', '', '2356', '', '', '', '')"
"('', '', '', '', '', '23A', '', '23A', '', '', '', '')"
"('', '', '', '', '', '24', '', '24', '', '', '', '')"
"('', '', '', '', '', '242', '', '242', '', '', '', '')"
"('', '', '', '', '', '243', '', '243', '', '', '', '')"
"('', '', '', '', '', '2444', '', '2444', '', '', '', '')"
"('', '', '', '', '', '2447', '', '2447', '', '', '', '')"
"('', '', '', '', '', '2455', '', '2455', '', '', '', '')"
"('', '', '', '', '', '24D4', '', '24D4', '', '', '', '')"
"('', '', '', '', '', '2534', '', '2534', '', '', '', '')"
"('', '', '', '', '', '255', '', '255', '', '', '', '')"
"('', '', '', '', '', '256', '', '256', '', '', '', '')"
"('', '', '', '', '', '256C', '', '256C', '', '', '', '')"
"('', '', '', '', '', '25Ad', '', '25Ad', '', '', '', '')"
"('', '', '', '', '', '26', '', '26', '', '', '', '')"
"('', '', '', '', '', '2623', '', '2623', '', '', '', '')"
"('', '', '', '', '', '266', '', '266', '', '', '', '')"
"('', '', '', '', '', '26A6', '', '26A6', '', '', '', '')"
"('', '', '', '', '', '27', '', '27', '', '', '', '')"
"('', '', '', '', '', '272', '', '272', '', '', '', '')"
"('', '', '', '', '', '27B', '', '27B', '', '', '', '')"
"('', '', '', '', '', '28', '', '28', '', '', '', '')"
"('', '', '', '', '', '282', '', '282', '', '', '', '')"
"('', '', '', '', '', '285', '', '285', '', '', '', '')"
"('', '', '', '', '', '287C', '', '287C', '', '', '', '')"
"('', '', '', '', '', '2888', '', '2888', '', '', '', '')"
"('', '', '', '', '', '2889', '', '2889', '', '', '', '')"
"('', '', '', '', '', '28a8', '', '28a8', '', '', '', '')"
"('', '', '', '', '', '29', '', '29', '', '', '', '')"
"('', '', '', '', '', '292', '', '292', '', '', '', '')"
"('', '', '', '', '', '29B3', '', '29B3', '', '', '', '')"
"('', '', '', '', '', '2A', '', '2A', '', '', '', '')"
"('', '', '', '', '', '2A2', '', '2A2', '', '', '', '')"
"('', '', '', '', '', '2AE', '', '2AE', '', '', '', '')"
"('', '', '', '', '', '2B', '', '2B', '', '', '', '')"
"('', '', '', '', '', '2B3', '', '2B3', '', '', '', '')"
"('', '', '', '', '', '2B4', '', '2B4', '', '', '', '')"
"('', '', '', '', '', '2C', '', '2C', '', '', '', '')"
"('', '', '', '', '', '2C2', '', '2C2', '', '', '', '')"
"('', '', '', '', '', '2C22', '', '2C22', '', '', '', '')"
"('', '', '', '', '', '2D', '', '2D', '', '', '', '')"
"('', '', '', '', '', '2D2', '', '2D2', '', '', '', '')"
"('', '', '', '', '', '2D22', '', '2D22', '', '', '', '')"
"('', '', '', '', '', '2D3', '', '2D3', '', '', '', '')"
"('', '', '', '', '', '2E', '', '2E', '', '', '', '')"
"('', '', '', '', '', '2E2', '', '2E2', '', '', '', '')"
"('', '', '', '', '', '2E4', '', '2E4', '', '', '', '')"
"('', '', '', '', '', '2F', '', '2F', '', '', '', '')"
"('', '', '', '', '', '2F2', '', '2F2', '', '', '', '')"
"('', '', '', '', '', '2F25', '', '2F25', '', '', '', '')"
"('', '', '', '', '', '2a', '', '2a', '', '', '', '')"
"('', '', '', '', '', '2a2', '', '2a2', '', '', '', '')"
"('', '', '', '', '', '2a33', '', '2a33', '', '', '', '')"
"('', '', '', '', '', '2c', '', '2c', '', '', '', '')"
"('', '', '', '', '', '2c2', '', '2c2', '', '', '', '')"
"('', '', '', '', '', '2d', '', '2d', '', '', '', '')"
"('', '', '', '', '', '2d2', '', '2d2', '', '', '', '')"
"('', '', '', '', '', '2d33', '', '2d33', '', '', '', '')"
"('', '', '', '', '', '2deb', '', '2deb', '', '', '', '')"
"('', '', '', '', '', '2e', '', '2e', '', '', '', '')"
"('', '', '', '', '', '2e2', '', '2e2', '', '', '', '')"
"('', '', '', '', '', '2f', '', '2f', '', '', '', '')"
"('', '', '', '', '', '2f22', '', '2f22', '', '', '', '')"
"('', '', '', '', '', '2f3', '', '2f3', '', '', '', '')"
"('', '', '', '', '', '3', '', '3', '', '', '', '')"
"('', '', '', '', '', '30', '', '30', '', '', '', '')"
"('', '', '', '', '', '303', '', '303', '', '', '', '')"
"('', '', '', '', '', '303F', '', '303F', '', '', '', '')"
"('', '', '', '', '', '308', '', '308', '', '', '', '')"
"('', '', '', '', '', '30C', '', '30C', '', '', '', '')"
"('', '', '', '', '', '30E', '', '30E', '', '', '', '')"
"('', '', '', '', '', '31', '', '31', '', '', '', '')"
"('', '', '', '', '', '3113', '', '3113', '', '', '', '')"
"('', '', '', '', '', '313', '', '313', '', '', '', '')"
"('', '', '', '', '', '32', '', '32', '', '', '', '')"
"('', '', '', '', '', '3210', '', '3210', '', '', '', '')"
"('', '', '', '', '', '323', '', '323', '', '', '', '')"
"('', '', '', '', '', '32F', '', '32F', '', '', '', '')"
"('', '', '', '', '', '33', '', '33', '', '', '', '')"
"('', '', '', '', '', '3304', '', '3304', '', '', '', '')"
"('', '', '', '', '', '3324', '', '3324', '', '', '', '')"
"('', '', '', '', '', '3325', '', '3325', '', '', '', '')"
"('', '', '', '', '', '333', '', '333', '', '', '', '')"
"('', '', '', '', '', '3333', '', '3333', '', '', '', '')"
"('', '', '', '', '', '3334', '', '3334', '', '', '', '')"
"('', '', '', '', '', '334', '', '334', '', '', '', '')"
"('', '', '', '', '', '3344', '', '3344', '', '', '', '')"
"('', '', '', '', '', '335', '', '335', '', '', '', '')"
"('', '', '', '', '', '3355', '', '3355', '', '', '', '')"
"('', '', '', '', '', '3377', '', '3377', '', '', '', '')"
"('', '', '', '', '', '3384', '', '3384', '', '', '', '')"
"('', '', '', '', '', '339', '', '339', '', '', '', '')"
"('', '', '', '', '', '3394', '', '3394', '', '', '', '')"
"('', '', '', '', '', '33A4', '', '33A4', '', '', '', '')"
"('', '', '', '', '', '33B4', '', '33B4', '', '', '', '')"
"('', '', '', '', '', '33B5', '', '33B5', '', '', '', '')"
"('', '', '', '', '', '33C3', '', '33C3', '', '', '', '')"
"('', '', '', '', '', '33C4', '', '33C4', '', '', '', '')"
"('', '', '', '', '', '33b4', '', '33b4', '', '', '', '')"
"('', '', '', '', '', '33c4', '', '33c4', '', '', '', '')"
"('', '', '', '', '', '33f', '', '33f', '', '', '', '')"
"('', '', '', '', '', '33f4', '', '33f4', '', '', '', '')"
"('', '', '', '', '', '34', '', '34', '', '', '', '')"
"('', '', '', '', '', '3434', '', '3434', '', '', '', '')"
"('', '', '', '', '', '3444', '', '3444', '', '', '', '')"
"('', '', '', '', '', '3445', '', '3445', '', '', '', '')"
"('', '', '', '', '', '345', '', '345', '', '', '', '')"
"('', '', '', '', '', '3455', '', '3455', '', '', '', '')"
"('', '', '', '', '', '3456', '', '3456', '', '', '', '')"
"('', '', '', '', '', '346', '', '346', '', '', '', '')"
"('', '', '', '', '', '35', '', '35', '', '', '', '')"
"('', '', '', '', '', '350', '', '350', '', '', '', '')"
"('', '', '', '', '', '353', '', '353', '', '', '', '')"
"('', '', '', '', '', '3546', '', '3546', '', '', '', '')"
"('', '', '', '', '', '3555', '', '3555', '', '', '', '')"
"('', '', '', '', '', '359', '', '359', '', '', '', '')"
"('', '', '', '', '', '36', '', '36', '', '', '', '')"
"('', '', '', '', '', '3625', '', '3625', '', '', '', '')"
"('', '', '', '', '', '363', '', '363', '', '', '', '')"
"('', '', '', '', '', '3666', '', '3666', '', '', '', '')"
"('', '', '', '', '', '367', '', '367', '', '', '', '')"
"('', '', '', '', '', '36A6', '', '36A6', '', '', '', '')"
"('', '', '', '', '', '36D6', '', '36D6', '', '', '', '')"
"('', '', '', '', '', '37', '', '37', '', '', '', '')"
"('', '', '', '', '', '373', '', '373', '', '', '', '')"
"('', '', '', '', '', '3744', '', '3744', '', '', '', '')"
"('', '', '', '', '', '377', '', '377', '', '', '', '')"
"('', '', '', '', '', '3788', '', '3788', '', '', '', '')"
"('', '', '', '', '', '38', '', '38', '', '', '', '')"
"('', '', '', '', '', '383', '', '383', '', '', '', '')"
"('', '', '', '', '', '385', '', '385', '', '', '', '')"
"('', '', '', '', '', '38C8', '', '38C8', '', '', '', '')"
"('', '', '', '', '', '39', '', '39', '', '', '', '')"
"('', '', '', '', '', '393', '', '393', '', '', '', '')"
"('', '', '', '', '', '3999', '', '3999', '', '', '', '')"
"('', '', '', '', '', '39B4', '', '39B4', '', '', '', '')"
"('', '', '', '', '', '3A3', '', '3A3', '', '', '', '')"
"('', '', '', '', '', '3B', '', '3B', '', '', '', '')"
"('', '', '', '', '', '3B3', '', '3B3', '', '', '', '')"
"('', '', '', '', '', '3C', '', '3C', '', '', '', '')"
"('', '', '', '', '', '3C55', '', '3C55', '', '', '', '')"
"('', '', '', '', '', '3D', '', '3D', '', '', '', '')"
"('', '', '', '', '', '3D3', '', '3D3', '', '', '', '')"
"('', '', '', '', '', '3D6', '', '3D6', '', '', '', '')"
"('', '', '', '', '', '3E', '', '3E', '', '', '', '')"
"('', '', '', '', '', '3E3', '', '3E3', '', '', '', '')"
"('', '', '', '', '', '3F', '', '3F', '', '', '', '')"
"('', '', '', '', '', '3F3', '', '3F3', '', '', '', '')"
"('', '', '', '', '', '3a3', '', '3a3', '', '', '', '')"
"('', '', '', '', '', '3b', '', '3b', '', '', '', '')"
"('', '', '', '', '', '3b1', '', '3b1', '', '', '', '')"
"('', '', '', '', '', '3b3', '', '3b3', '', '', '', '')"
"('', '', '', '', '', '3b33', '', '3b33', '', '', '', '')"
"('', '', '', '', '', '3c3', '', '3c3', '', '', '', '')"
"('', '', '', '', '', '3c44', '', '3c44', '', '', '', '')"
"('', '', '', '', '', '3d', '', '3d', '', '', '', '')"
"('', '', '', '', '', '3d1f', '', '3d1f', '', '', '', '')"
"('', '', '', '', '', '3d3', '', '3d3', '', '', '', '')"
"('', '', '', '', '', '3dE', '', '3dE', '', '', '', '')"
"('', '', '', '', '', '3e', '', '3e', '', '', '', '')"
"('', '', '', '', '', '3e3', '', '3e3', '', '', '', '')"
"('', '', '', '', '', '3e5', '', '3e5', '', '', '', '')"
"('', '', '', '', '', '3eB', '', '3eB', '', '', '', '')"
"('', '', '', '', '', '3f', '', '3f', '', '', '', '')"
"('', '', '', '', '', '3f3', '', '3f3', '', '', '', '')"
"('', '', '', '', '', '4', '', '4', '', '', '', '')"
"('', '', '', '', '', '40', '', '40', '', '', '', '')"
"('', '', '', '', '', '404', '', '404', '', '', '', '')"
"('', '', '', '', '', '40C0', '', '40C0', '', '', '', '')"
"('', '', '', '', '', '40F0', '', '40F0', '', '', '', '')"
"('', '', '', '', '', '41', '', '41', '', '', '', '')"
"('', '', '', '', '', '411d', '', '411d', '', '', '', '')"
"('', '', '', '', '', '414', '', '414', '', '', '', '')"
"('', '', '', '', '', '415', '', '415', '', '', '', '')"
"('', '', '', '', '', '41E4', '', '41E4', '', '', '', '')"
"('', '', '', '', '', '41d1', '', '41d1', '', '', '', '')"
"('', '', '', '', '', '42', '', '42', '', '', '', '')"
"('', '', '', '', '', '4222', '', '4222', '', '', '', '')"
"('', '', '', '', '', '424', '', '424', '', '', '', '')"
"('', '', '', '', '', '43', '', '43', '', '', '', '')"
"('', '', '', '', '', '434', '', '434', '', '', '', '')"
"('', '', '', '', '', '4344', '', '4344', '', '', '', '')"
"('', '', '', '', '', '43C3', '', '43C3', '', '', '', '')"
"('', '', '', '', '', '43D3', '', '43D3', '', '', '', '')"
"('', '', '', '', '', '44', '', '44', '', '', '', '')"
"('', '', '', '', '', '4415', '', '4415', '', '', '', '')"
"('', '', '', '', '', '4425', '', '4425', '', '', '', '')"
"('', '', '', '', '', '444', '', '444', '', '', '', '')"
"('', '', '', '', '', '4444', '', '4444', '', '', '', '')"
"('', '', '', '', '', '4445', '', '4445', '', '', '', '')"
"('', '', '', '', '', '4446', '', '4446', '', '', '', '')"
"('', '', '', '', '', '445', '', '445', '', '', '', '')"
"('', '', '', '', '', '4455', '', '4455', '', '', '', '')"
"('', '', '', '', '', '4456', '', '4456', '', '', '', '')"
"('', '', '', '', '', '4475', '', '4475', '', '', '', '')"
"('', '', '', '', '', '4477', '', '4477', '', '', '', '')"
"('', '', '', '', '', '4488', '', '4488', '', '', '', '')"
"('', '', '', '', '', '4495', '', '4495', '', '', '', '')"
"('', '', '', '', '', '44A', '', '44A', '', '', '', '')"
"('', '', '', '', '', '44B5', '', '44B5', '', '', '', '')"
"('', '', '', '', '', '44C5', '', '44C5', '', '', '', '')"
"('', '', '', '', '', '44D5', '', '44D5', '', '', '', '')"
"('', '', '', '', '', '44E5', '', '44E5', '', '', '', '')"
