"// Add ""Add User to Group"" button only if object is a group"
"// Add ""Group Policy Objects"" container node"
// Create content
// Create copy button
// Create data rows
// Create domain root node
// Create flex container for header content
// Create header
// Create header row with icon column
// Create nodes for each GPO
// Create subtree container
// Create subtree container (initially hidden)
// Create table
// Create table body
// Create table header
// Create table headers
// Create tbody
// Create text content span
// Create the content div
// Create the header div with buttons
// Create title
// Create tree nodes for each OU
// Create wrapper div for content and copy button
// DN cell with copy button
// Default icon
// Default label
// Default modal refresh behavior
// Define all properties
// Descending order
// Determine Allow or Deny based on ACEType
// Edit button click handler with visibility toggle
// Empty header for icon column
// Enable toggles
// Enforcement cell
// Ensure obj.attributes.objectClass is an array before using includes
// Ensure objectClass is included in the API request
// Ensure objectClasses is an array and convert to lowercase for comparison
// Ensure the details panel is visible
// Example logic to expand the tree
// Example: You might want to show a toast notification or some other UI feedback
// Existing delete functionality
// Exit the function to prevent fetching data again
// Extract CN from DN
// Fallback for older browsers or non-HTTPS
// Fetch GPO details for each linked GPO
// Fetch OU details to get gPLink attribute
// Fetch all GPOs
// Fetch and display OU details first
// Fetch and display the rootDn details in the results panel
// Fetch and display updated records for the current zone
// Fetch data for all GPO IDs
// Fetch every 10 seconds
// Fetch updated data and refresh the results panel
// Fill in the base DN modal for search base input
// Filter DACL table rows without affecting the header
// Filter attributes
// Filter descendants table rows without affecting the header
// Filter kerberoastable users to find those with adminCount=1
// Filter logon users table rows
// Filter members table rows
// Filter sessions table rows
// Find and remove the existing subtree
// Find the active tab by checking which tab panel is currently visible
// Find the actual key in the attributes object (case-insensitive)
// Find the subtree container
// Flatten and filter out any null results
// Focus on appropriate input based on object type
// Focus on the computer name input instead of the first input
// Focus on the groupname input
// Focus on the username input
// Focus on the username input instead of the first input
// Format AccessMask to handle commas
// Get all OUs
// Get all unique attribute keys from all computers and normalize them
// Get attribute keys from the first user to create table headers
// Get currently selected zone
// Get domain info
// Get domain info first
// Get domain info for root DN
// Get objectClass array and convert to lowercase for comparison
// Get the currently selected node's DN
// Get the parent node (the div before the subtree container)
// Get the parent subtree container
// Get vulnerability type if exists
// Handle GPO selection
// Handle all alert close buttons
// Handle both array and string cases for memberOf
// Handle both string and array cases
// Handle click on select to show custom dropdown
// Handle clicking outside
// Handle clicking outside alerts (optional)
// Handle clicking outside the modal to close it
// Handle close button click
// Handle different value types
// Handle option selection
// Handle property selection
// Handle search input
// Handle selection
// Handle specific tab content
// Helper function to create DN link
// Helper function to create copy button
// Helper function to detect byte data
// Hide add and delete buttons
// Hide other panels if they're open
// Hide the delete button
// Hide the initial content
// Hide the modal
// Hide the spinner
// Hide the spinner after processing
// Hide the spinner if subtree is removed
// Implementation depends on your alert system
// Inactive tab styling
// Initial render of select
// Initialize alert handlers
// Initialize close handlers
// Initialize close handlers if not already initialized
// Initialize counter
// Initialize filter buttons
// Initialize search functionality
// Initialize settings
// Initialize tabs
// Initialize the GPO tree view
// Initialize the Member Of tab content
// Initialize the add new attribute functionality
// Initialize the page
// Invert the cache toggle value
// Keep toggles disabled if we can't fetch settings
// Load specific tab content
// Mark the root node as selected
// Mark this node as selected
// Modal event listeners
// Modern clipboard API
// Move selectOUTab to global scope
// Name cell
// Note: You'll need to modify this if you want to check adminCount
// Note: we invert no_cache since the toggle is for enabling cache
// Only append if there are child nodes
// Only handle click if not clicking copy button
// Optional: Handle clicking outside the modal to close it
// Or implement a more elegant refresh
// Populate property dropdown with hardcoded properties
// Populate table rows
// Populate the member dropdown if members exist
// Populate the modal with existing attributes
// Populate the zone names in the modal dropdown
// Pre-fill the target identity if it exists
// Prevent row click
// Prevent row click event
// REG_DWORD
// Re-fetch and display the subtree
// Re-throw to handle in Alpine.js
// Refresh both the tree view and results panel
// Refresh the current subtree to show the new group
// Refresh the current subtree to show the new user
// Refresh the descendants view if we're on that tab
// Refresh the parent's subtree
// Refresh the user list
// Regular expression to match GUIDs (36 characters)
// Regular expression to match enforcement status
// Remove all styling classes first
// Remove cancel button
// Remove event listeners when closing
// Remove selected classes from all rows
// Remove selected classes from all zone items
// Remove the attribute entry from the DOM
// Remove the selected row from the table
// Replace commas and equal signs with underscores
// Reset to Info tab
// Revert the toggle if the API call failed
// Run fetchSingleCommandLogs in the background
// Select the parent node
// Select the spinner element
// Set as selected if it matches the current zone or if it's the first item and no zone is selected
// Set expanded state
// Set initial state to expanded
// Set initial states based on API response
// Set only buttons under the properties card to inactive
// Set the dropdown's selected value
// Set the title attribute to show the object class on hover
// Set timeout to 5 seconds
// Show CA details first
// Show Trusts tab
// Show add and delete buttons again
// Show empty state if no GPOs are linked
// Show info tab by default
// Show initial state
// Show loading indicator
// Show only the CN part
// Show success feedback
// Show success message
// Show tabs
// Show the modal
// Show the modal and overlay
// Show the spinner
// Show the spinner on the right side of the node
// Show/hide Linked GPO tab based on gPLink attribute
// Show/hide Member Of tab based on memberOf attribute
// Show/hide Members tab based on objectClass
// Show/hide Members tab for groups
// Show/hide Sessions and Logon Users tabs based on objectClass
// Show/hide Trusts tab for domains
// Show/hide subtree based on whether it has visible children
// Simple pattern to identify a DN
// Small delay to ensure modal is fully visible
// Sort GPOs by displayName
// Sort OUs by DN
// Sort attributes alphabetically
// Sort data by member count in descending order
// Sort logs by timestamp
// Special handling for distinguishedName
// Split the registry path into parts for better readability
// Status cell
// Store all groups
// Store all groups for filtering
// Store all members for filtering
// Store the current filter state
// Store the original value for reset
// Switching to edit mode
// Tab selection function
// Take first value for array properties
// Then fetch and show templates
// Then get and add all OUs
// Toggle dropdown
// Toggle expansion
// Unhide the tableview and populate the table
// Update active state of buttons
// Update connection status UI
// Update counter
// Update counter to show filtered results
// Update info panel
// Update loadDescendants to use the new function
// Update modal title to show identity
// Update showLdapAttributesModal to initialize the search functionality
// Update tab buttons
// Update tab panels
// Update table headers
// Update the DACL tab panel button to use this function
// Update the active state of tabs
// Update the main input value to include the new value
// Update the search functionality
// Update the visibility of tab panels
// Updated selector to match new theme colors
// Use fa-box-open for containers
// Use fa-building for organizational units
// Use fa-desktop for computers
// Utility function for debouncing
// as it's not part of the objectClass array
// clear the inputs
// hideLoadingIndicator();
// scheme provided. Switching target to LDAPS via StartTLS')
// showLoadingIndicator();
