"('', '', '', '', '', '', '', '', '', '', '', '')"
"('', '', '', '', '', 'cC', '', 'cC', '', '', '', '')"
"('', '', '', '', '', 'cE', '', 'cE', '', '', '', '')"
"('', '', '', '', '', 'cb', '', 'cb', '', '', '', '')"
"('', '', '', '', '', 'cd', '', 'cd', '', '', '', '')"
"('', '', '', '', '', 'ce', '', 'ce', '', '', '', '')"
"('', '', '', '', '', 'd', '', 'd', '', '', '', '')"
"('', '', '', '', '', 'd2', '', 'd2', '', '', '', '')"
"('', '', '', '', '', 'd3', '', 'd3', '', '', '', '')"
"('', '', '', '', '', 'd5', '', 'd5', '', '', '', '')"
"('', '', '', '', '', 'd6', '', 'd6', '', '', '', '')"
"('', '', '', '', '', 'dA', '', 'dA', '', '', '', '')"
"('', '', '', '', '', 'dE', '', 'dE', '', '', '', '')"
"('', '', '', '', '', 'dEf', '', 'dEf', '', '', '', '')"
"('', '', '', '', '', 'de', '', 'de', '', '', '', '')"
"('', '', '', '', '', 'e', '', 'e', '', '', '', '')"
"('', '', '', '', '', 'e6', '', 'e6', '', '', '', '')"
"('', '', '', '', '', 'e7f', '', 'e7f', '', '', '', '')"
"('', '', '', '', '', 'e8', '', 'e8', '', '', '', '')"
"('', '', '', '', '', 'eA', '', 'eA', '', '', '', '')"
"('', '', '', '', '', 'eE', '', 'eE', '', '', '', '')"
"('', '', '', '', '', 'eade', '', 'eade', '', '', '', '')"
"('', '', '', '', '', 'ec', '', 'ec', '', '', '', '')"
"('', '', '', '', '', 'ed', '', 'ed', '', '', '', '')"
"('', '', '', '', '', 'f', '', 'f', '', '', '', '')"
"('', '', '', '', '', 'f0', '', 'f0', '', '', '', '')"
"('', '', '', '', '', 'f1F6', '', 'f1F6', '', '', '', '')"
"('', '', '', '', '', 'f2', '', 'f2', '', '', '', '')"
"('14::', '', '', ':', '', '', '', '', '', '', '', '')"
"('1::', '', '', ':', '', 'D', '', 'D', '', '', '', '')"
"('3:', '', '', '', '', 'e', '', 'e', '', '', '', '')"
"('4:', '', '', '', '', '', '', '', '', '', '', '')"
"('4::', '', '', ':', '', '', '', '', '', '', '', '')"
"('6:', '', '', '', '', '', '', '', '', '', '', '')"
"('8::', '', '', ':', '', 'A', '', 'A', '', '', '', '')"
"('::', '::', '', '', '', '', '', '', '', '', '', '')"
"('::', '::', '', '', '', '1', '', '1', '', '', '', '')"
"('::', '::', '', '', '', '2', '', '2', '', '', '', '')"
"('::', '::', '', '', '', '6', '', '6', '', '', '', '')"
"('::', '::', '', '', '', '9', '', '9', '', '', '', '')"
"('::', '::', '', '', '', 'C', '', 'C', '', '', '', '')"
"('::', '::', '', '', '', 'D', '', 'D', '', '', '', '')"
"('::', '::', '', '', '', 'F', '', 'F', '', '', '', '')"
"('::', '::', '', '', '', 'c', '', 'c', '', '', '', '')"
"('::', '::', '', '', '', 'f', '', 'f', '', '', '', '')"
"('A8:', '', '', '', '', '0', '', '0', '', '', '', '')"
"('A:', '', '', '', '', '', '', '', '', '', '', '')"
"('B::', '', '', ':', '', '', '', '', '', '', '', '')"
"('E::', '', '', ':', '', '', '', '', '', '', '', '')"
"('a:', '', '', '', '', '', '', '', '', '', '', '')"
"('b::', '', '', ':', '', '', '', '', '', '', '', '')"
"('c:', '', '', '', '', '6', '', '6', '', '', '', '')"
"('e:', '', '', '', '', '', '', '', '', '', '', '')"
