"('', '', '', '', '', '', '', '', '', '', '', '')"
"('', '', '', '', '', '0080', '', '0080', '', '', '', '')"
"('', '', '', '', '', '0082', '', '0082', '', '', '', '')"
"('', '', '', '', '', '0084', '', '0084', '', '', '', '')"
"('', '', '', '', '', '0088', '', '0088', '', '', '', '')"
"('', '', '', '', '', '0089', '', '0089', '', '', '', '')"
"('', '', '', '', '', '008b', '', '008b', '', '', '', '')"
"('', '', '', '', '', '0091', '', '0091', '', '', '', '')"
"('', '', '', '', '', '0094', '', '0094', '', '', '', '')"
"('', '', '', '', '', '0096', '', '0096', '', '', '', '')"
"('', '', '', '', '', '00F8', '', '00F8', '', '', '', '')"
"('', '', '', '', '', '00a1', '', '00a1', '', '', '', '')"
"('', '', '', '', '', '00b7', '', '00b7', '', '', '', '')"
"('', '', '', '', '', '00c0', '', '00c0', '', '', '', '')"
"('', '', '', '', '', '00cd', '', '00cd', '', '', '', '')"
"('', '', '', '', '', '00d3', '', '00d3', '', '', '', '')"
"('', '', '', '', '', '00de', '', '00de', '', '', '', '')"
"('', '', '', '', '', '00ff', '', '00ff', '', '', '', '')"
"('', '', '', '', '', '01', '', '01', '', '', '', '')"
"('', '', '', '', '', '0100', '', '0100', '', '', '', '')"
"('', '', '', '', '', '0102', '', '0102', '', '', '', '')"
"('', '', '', '', '', '0105', '', '0105', '', '', '', '')"
"('', '', '', '', '', '0108', '', '0108', '', '', '', '')"
"('', '', '', '', '', '0110', '', '0110', '', '', '', '')"
"('', '', '', '', '', '0112', '', '0112', '', '', '', '')"
"('', '', '', '', '', '0115', '', '0115', '', '', '', '')"
"('', '', '', '', '', '0116', '', '0116', '', '', '', '')"
"('', '', '', '', '', '0118', '', '0118', '', '', '', '')"
"('', '', '', '', '', '0124', '', '0124', '', '', '', '')"
"('', '', '', '', '', '0126', '', '0126', '', '', '', '')"
"('', '', '', '', '', '0128', '', '0128', '', '', '', '')"
"('', '', '', '', '', '0130', '', '0130', '', '', '', '')"
"('', '', '', '', '', '0132', '', '0132', '', '', '', '')"
"('', '', '', '', '', '0134', '', '0134', '', '', '', '')"
"('', '', '', '', '', '0139', '', '0139', '', '', '', '')"
"('', '', '', '', '', '0140', '', '0140', '', '', '', '')"
"('', '', '', '', '', '0143', '', '0143', '', '', '', '')"
"('', '', '', '', '', '0144', '', '0144', '', '', '', '')"
"('', '', '', '', '', '0145', '', '0145', '', '', '', '')"
"('', '', '', '', '', '0156', '', '0156', '', '', '', '')"
"('', '', '', '', '', '0159', '', '0159', '', '', '', '')"
"('', '', '', '', '', '0160', '', '0160', '', '', '', '')"
"('', '', '', '', '', '0161', '', '0161', '', '', '', '')"
"('', '', '', '', '', '0164', '', '0164', '', '', '', '')"
"('', '', '', '', '', '0169', '', '0169', '', '', '', '')"
"('', '', '', '', '', '017', '', '017', '', '', '', '')"
"('', '', '', '', '', '0171', '', '0171', '', '', '', '')"
"('', '', '', '', '', '0174', '', '0174', '', '', '', '')"
"('', '', '', '', '', '0175', '', '0175', '', '', '', '')"
"('', '', '', '', '', '0176', '', '0176', '', '', '', '')"
"('', '', '', '', '', '0183', '', '0183', '', '', '', '')"
"('', '', '', '', '', '0186', '', '0186', '', '', '', '')"
"('', '', '', '', '', '0188', '', '0188', '', '', '', '')"
"('', '', '', '', '', '0190', '', '0190', '', '', '', '')"
"('', '', '', '', '', '0191', '', '0191', '', '', '', '')"
"('', '', '', '', '', '0192', '', '0192', '', '', '', '')"
"('', '', '', '', '', '0193', '', '0193', '', '', '', '')"
"('', '', '', '', '', '0196', '', '0196', '', '', '', '')"
"('', '', '', '', '', '0198', '', '0198', '', '', '', '')"
"('', '', '', '', '', '0199', '', '0199', '', '', '', '')"
"('', '', '', '', '', '02', '', '02', '', '', '', '')"
"('', '', '', '', '', '0200', '', '0200', '', '', '', '')"
"('', '', '', '', '', '0203', '', '0203', '', '', '', '')"
"('', '', '', '', '', '0206', '', '0206', '', '', '', '')"
"('', '', '', '', '', '0207', '', '0207', '', '', '', '')"
"('', '', '', '', '', '0208', '', '0208', '', '', '', '')"
"('', '', '', '', '', '0209', '', '0209', '', '', '', '')"
"('', '', '', '', '', '0210', '', '0210', '', '', '', '')"
"('', '', '', '', '', '0212', '', '0212', '', '', '', '')"
"('', '', '', '', '', '0213', '', '0213', '', '', '', '')"
"('', '', '', '', '', '0214', '', '0214', '', '', '', '')"
"('', '', '', '', '', '0222', '', '0222', '', '', '', '')"
"('', '', '', '', '', '0223', '', '0223', '', '', '', '')"
"('', '', '', '', '', '0224', '', '0224', '', '', '', '')"
"('', '', '', '', '', '0226', '', '0226', '', '', '', '')"
"('', '', '', '', '', '0228', '', '0228', '', '', '', '')"
"('', '', '', '', '', '0232', '', '0232', '', '', '', '')"
"('', '', '', '', '', '0235', '', '0235', '', '', '', '')"
"('', '', '', '', '', '0236', '', '0236', '', '', '', '')"
"('', '', '', '', '', '0238', '', '0238', '', '', '', '')"
"('', '', '', '', '', '0240', '', '0240', '', '', '', '')"
"('', '', '', '', '', '0243', '', '0243', '', '', '', '')"
"('', '', '', '', '', '0244', '', '0244', '', '', '', '')"
"('', '', '', '', '', '0245', '', '0245', '', '', '', '')"
"('', '', '', '', '', '0246', '', '0246', '', '', '', '')"
"('', '', '', '', '', '0248', '', '0248', '', '', '', '')"
"('', '', '', '', '', '0252', '', '0252', '', '', '', '')"
"('', '', '', '', '', '0255', '', '0255', '', '', '', '')"
"('', '', '', '', '', '0256', '', '0256', '', '', '', '')"
"('', '', '', '', '', '0258', '', '0258', '', '', '', '')"
"('', '', '', '', '', '0259', '', '0259', '', '', '', '')"
"('', '', '', '', '', '0264', '', '0264', '', '', '', '')"
"('', '', '', '', '', '0265', '', '0265', '', '', '', '')"
"('', '', '', '', '', '0267', '', '0267', '', '', '', '')"
"('', '', '', '', '', '0272', '', '0272', '', '', '', '')"
"('', '', '', '', '', '0273', '', '0273', '', '', '', '')"
"('', '', '', '', '', '0274', '', '0274', '', '', '', '')"
"('', '', '', '', '', '0280', '', '0280', '', '', '', '')"
"('', '', '', '', '', '0282', '', '0282', '', '', '', '')"
"('', '', '', '', '', '0284', '', '0284', '', '', '', '')"
"('', '', '', '', '', '0286', '', '0286', '', '', '', '')"
"('', '', '', '', '', '0287', '', '0287', '', '', '', '')"
"('', '', '', '', '', '0295', '', '0295', '', '', '', '')"
"('', '', '', '', '', '0296', '', '0296', '', '', '', '')"
"('', '', '', '', '', '0298', '', '0298', '', '', '', '')"
"('', '', '', '', '', '0299', '', '0299', '', '', '', '')"
"('', '', '', '', '', '02FF', '', '02FF', '', '', '', '')"
"('', '', '', '', '', '03', '', '03', '', '', '', '')"
"('', '', '', '', '', '0300', '', '0300', '', '', '', '')"
"('', '', '', '', '', '0301', '', '0301', '', '', '', '')"
"('', '', '', '', '', '0304', '', '0304', '', '', '', '')"
"('', '', '', '', '', '0308', '', '0308', '', '', '', '')"
"('', '', '', '', '', '0310', '', '0310', '', '', '', '')"
"('', '', '', '', '', '0312', '', '0312', '', '', '', '')"
"('', '', '', '', '', '0315', '', '0315', '', '', '', '')"
"('', '', '', '', '', '0317', '', '0317', '', '', '', '')"
"('', '', '', '', '', '0318', '', '0318', '', '', '', '')"
"('', '', '', '', '', '0319', '', '0319', '', '', '', '')"
"('', '', '', '', '', '0320', '', '0320', '', '', '', '')"
"('', '', '', '', '', '0321', '', '0321', '', '', '', '')"
"('', '', '', '', '', '0323', '', '0323', '', '', '', '')"
"('', '', '', '', '', '0324', '', '0324', '', '', '', '')"
"('', '', '', '', '', '0328', '', '0328', '', '', '', '')"
"('', '', '', '', '', '0331', '', '0331', '', '', '', '')"
"('', '', '', '', '', '0335', '', '0335', '', '', '', '')"
"('', '', '', '', '', '0336', '', '0336', '', '', '', '')"
"('', '', '', '', '', '0337', '', '0337', '', '', '', '')"
"('', '', '', '', '', '0343', '', '0343', '', '', '', '')"
"('', '', '', '', '', '0347', '', '0347', '', '', '', '')"
"('', '', '', '', '', '0349', '', '0349', '', '', '', '')"
"('', '', '', '', '', '0351', '', '0351', '', '', '', '')"
"('', '', '', '', '', '0352', '', '0352', '', '', '', '')"
"('', '', '', '', '', '0356', '', '0356', '', '', '', '')"
"('', '', '', '', '', '0360', '', '0360', '', '', '', '')"
"('', '', '', '', '', '0363', '', '0363', '', '', '', '')"
"('', '', '', '', '', '0364', '', '0364', '', '', '', '')"
"('', '', '', '', '', '0367', '', '0367', '', '', '', '')"
"('', '', '', '', '', '0368', '', '0368', '', '', '', '')"
"('', '', '', '', '', '036f', '', '036f', '', '', '', '')"
"('', '', '', '', '', '0370', '', '0370', '', '', '', '')"
"('', '', '', '', '', '0377', '', '0377', '', '', '', '')"
"('', '', '', '', '', '0379', '', '0379', '', '', '', '')"
"('', '', '', '', '', '037D', '', '037D', '', '', '', '')"
"('', '', '', '', '', '037F', '', '037F', '', '', '', '')"
"('', '', '', '', '', '0380', '', '0380', '', '', '', '')"
"('', '', '', '', '', '0381', '', '0381', '', '', '', '')"
"('', '', '', '', '', '0382', '', '0382', '', '', '', '')"
"('', '', '', '', '', '0384', '', '0384', '', '', '', '')"
"('', '', '', '', '', '0386', '', '0386', '', '', '', '')"
"('', '', '', '', '', '0388', '', '0388', '', '', '', '')"
"('', '', '', '', '', '0389', '', '0389', '', '', '', '')"
"('', '', '', '', '', '0393', '', '0393', '', '', '', '')"
"('', '', '', '', '', '0395', '', '0395', '', '', '', '')"
"('', '', '', '', '', '0398', '', '0398', '', '', '', '')"
"('', '', '', '', '', '0402', '', '0402', '', '', '', '')"
"('', '', '', '', '', '0408', '', '0408', '', '', '', '')"
"('', '', '', '', '', '0409', '', '0409', '', '', '', '')"
"('', '', '', '', '', '0410', '', '0410', '', '', '', '')"
"('', '', '', '', '', '0411', '', '0411', '', '', '', '')"
"('', '', '', '', '', '0418', '', '0418', '', '', '', '')"
"('', '', '', '', '', '0419', '', '0419', '', '', '', '')"
"('', '', '', '', '', '0420', '', '0420', '', '', '', '')"
"('', '', '', '', '', '0424', '', '0424', '', '', '', '')"
"('', '', '', '', '', '0427', '', '0427', '', '', '', '')"
"('', '', '', '', '', '0430', '', '0430', '', '', '', '')"
"('', '', '', '', '', '0434', '', '0434', '', '', '', '')"
"('', '', '', '', '', '0435', '', '0435', '', '', '', '')"
"('', '', '', '', '', '0436', '', '0436', '', '', '', '')"
"('', '', '', '', '', '0440', '', '0440', '', '', '', '')"
"('', '', '', '', '', '0443', '', '0443', '', '', '', '')"
"('', '', '', '', '', '0447', '', '0447', '', '', '', '')"
"('', '', '', '', '', '0448', '', '0448', '', '', '', '')"
"('', '', '', '', '', '0450', '', '0450', '', '', '', '')"
"('', '', '', '', '', '0452', '', '0452', '', '', '', '')"
"('', '', '', '', '', '0454', '', '0454', '', '', '', '')"
"('', '', '', '', '', '0456', '', '0456', '', '', '', '')"
"('', '', '', '', '', '0460', '', '0460', '', '', '', '')"
"('', '', '', '', '', '0462', '', '0462', '', '', '', '')"
"('', '', '', '', '', '0468', '', '0468', '', '', '', '')"
"('', '', '', '', '', '0470', '', '0470', '', '', '', '')"
"('', '', '', '', '', '0475', '', '0475', '', '', '', '')"
"('', '', '', '', '', '0476', '', '0476', '', '', '', '')"
"('', '', '', '', '', '0479', '', '0479', '', '', '', '')"
"('', '', '', '', '', '0480', '', '0480', '', '', '', '')"
"('', '', '', '', '', '0482', '', '0482', '', '', '', '')"
"('', '', '', '', '', '0484', '', '0484', '', '', '', '')"
"('', '', '', '', '', '0485', '', '0485', '', '', '', '')"
"('', '', '', '', '', '0491', '', '0491', '', '', '', '')"
"('', '', '', '', '', '0496', '', '0496', '', '', '', '')"
"('', '', '', '', '', '0497', '', '0497', '', '', '', '')"
"('', '', '', '', '', '0498', '', '0498', '', '', '', '')"
"('', '', '', '', '', '05', '', '05', '', '', '', '')"
"('', '', '', '', '', '0500', '', '0500', '', '', '', '')"
"('', '', '', '', '', '0505', '', '0505', '', '', '', '')"
"('', '', '', '', '', '0507', '', '0507', '', '', '', '')"
"('', '', '', '', '', '0510', '', '0510', '', '', '', '')"
"('', '', '', '', '', '0511', '', '0511', '', '', '', '')"
"('', '', '', '', '', '0512', '', '0512', '', '', '', '')"
"('', '', '', '', '', '0516', '', '0516', '', '', '', '')"
"('', '', '', '', '', '0518', '', '0518', '', '', '', '')"
"('', '', '', '', '', '0520', '', '0520', '', '', '', '')"
"('', '', '', '', '', '0526', '', '0526', '', '', '', '')"
"('', '', '', '', '', '0527', '', '0527', '', '', '', '')"
"('', '', '', '', '', '0528', '', '0528', '', '', '', '')"
"('', '', '', '', '', '0530', '', '0530', '', '', '', '')"
"('', '', '', '', '', '0532', '', '0532', '', '', '', '')"
"('', '', '', '', '', '0537', '', '0537', '', '', '', '')"
"('', '', '', '', '', '0538', '', '0538', '', '', '', '')"
"('', '', '', '', '', '0539', '', '0539', '', '', '', '')"
"('', '', '', '', '', '0541', '', '0541', '', '', '', '')"
"('', '', '', '', '', '0542', '', '0542', '', '', '', '')"
"('', '', '', '', '', '0543', '', '0543', '', '', '', '')"
"('', '', '', '', '', '0548', '', '0548', '', '', '', '')"
"('', '', '', '', '', '0556', '', '0556', '', '', '', '')"
"('', '', '', '', '', '0560', '', '0560', '', '', '', '')"
"('', '', '', '', '', '0562', '', '0562', '', '', '', '')"
"('', '', '', '', '', '0563', '', '0563', '', '', '', '')"
"('', '', '', '', '', '0564', '', '0564', '', '', '', '')"
"('', '', '', '', '', '0569', '', '0569', '', '', '', '')"
"('', '', '', '', '', '0573', '', '0573', '', '', '', '')"
"('', '', '', '', '', '0574', '', '0574', '', '', '', '')"
"('', '', '', '', '', '0578', '', '0578', '', '', '', '')"
"('', '', '', '', '', '0580', '', '0580', '', '', '', '')"
"('', '', '', '', '', '0585', '', '0585', '', '', '', '')"
"('', '', '', '', '', '0589', '', '0589', '', '', '', '')"
"('', '', '', '', '', '0592', '', '0592', '', '', '', '')"
"('', '', '', '', '', '0595', '', '0595', '', '', '', '')"
"('', '', '', '', '', '0596', '', '0596', '', '', '', '')"
"('', '', '', '', '', '0600', '', '0600', '', '', '', '')"
"('', '', '', '', '', '0601', '', '0601', '', '', '', '')"
"('', '', '', '', '', '0606', '', '0606', '', '', '', '')"
"('', '', '', '', '', '0608', '', '0608', '', '', '', '')"
"('', '', '', '', '', '0609', '', '0609', '', '', '', '')"
"('', '', '', '', '', '0611', '', '0611', '', '', '', '')"
"('', '', '', '', '', '0612', '', '0612', '', '', '', '')"
"('', '', '', '', '', '0613', '', '0613', '', '', '', '')"
"('', '', '', '', '', '0615', '', '0615', '', '', '', '')"
"('', '', '', '', '', '0617', '', '0617', '', '', '', '')"
"('', '', '', '', '', '0618', '', '0618', '', '', '', '')"
"('', '', '', '', '', '062', '', '062', '', '', '', '')"
"('', '', '', '', '', '0623', '', '0623', '', '', '', '')"
"('', '', '', '', '', '0624', '', '0624', '', '', '', '')"
"('', '', '', '', '', '0629', '', '0629', '', '', '', '')"
"('', '', '', '', '', '0631', '', '0631', '', '', '', '')"
"('', '', '', '', '', '0632', '', '0632', '', '', '', '')"
"('', '', '', '', '', '0634', '', '0634', '', '', '', '')"
"('', '', '', '', '', '0640', '', '0640', '', '', '', '')"
"('', '', '', '', '', '0644', '', '0644', '', '', '', '')"
"('', '', '', '', '', '0646', '', '0646', '', '', '', '')"
"('', '', '', '', '', '0647', '', '0647', '', '', '', '')"
"('', '', '', '', '', '0656', '', '0656', '', '', '', '')"
"('', '', '', '', '', '0660', '', '0660', '', '', '', '')"
"('', '', '', '', '', '0662', '', '0662', '', '', '', '')"
"('', '', '', '', '', '0664', '', '0664', '', '', '', '')"
"('', '', '', '', '', '0669', '', '0669', '', '', '', '')"
"('', '', '', '', '', '0670', '', '0670', '', '', '', '')"
"('', '', '', '', '', '0672', '', '0672', '', '', '', '')"
"('', '', '', '', '', '0679', '', '0679', '', '', '', '')"
"('', '', '', '', '', '0683', '', '0683', '', '', '', '')"
"('', '', '', '', '', '0684', '', '0684', '', '', '', '')"
"('', '', '', '', '', '0685', '', '0685', '', '', '', '')"
"('', '', '', '', '', '0686', '', '0686', '', '', '', '')"
"('', '', '', '', '', '0692', '', '0692', '', '', '', '')"
"('', '', '', '', '', '0695', '', '0695', '', '', '', '')"
"('', '', '', '', '', '0696', '', '0696', '', '', '', '')"
"('', '', '', '', '', '0704', '', '0704', '', '', '', '')"
"('', '', '', '', '', '0708', '', '0708', '', '', '', '')"
"('', '', '', '', '', '0711', '', '0711', '', '', '', '')"
"('', '', '', '', '', '0712', '', '0712', '', '', '', '')"
"('', '', '', '', '', '0718', '', '0718', '', '', '', '')"
"('', '', '', '', '', '072', '', '072', '', '', '', '')"
"('', '', '', '', '', '0724', '', '0724', '', '', '', '')"
"('', '', '', '', '', '0726', '', '0726', '', '', '', '')"
"('', '', '', '', '', '0727', '', '0727', '', '', '', '')"
"('', '', '', '', '', '0736', '', '0736', '', '', '', '')"
"('', '', '', '', '', '0739', '', '0739', '', '', '', '')"
"('', '', '', '', '', '0742', '', '0742', '', '', '', '')"
"('', '', '', '', '', '0746', '', '0746', '', '', '', '')"
"('', '', '', '', '', '075', '', '075', '', '', '', '')"
"('', '', '', '', '', '0750', '', '0750', '', '', '', '')"
"('', '', '', '', '', '0755', '', '0755', '', '', '', '')"
"('', '', '', '', '', '0756', '', '0756', '', '', '', '')"
"('', '', '', '', '', '0762', '', '0762', '', '', '', '')"
"('', '', '', '', '', '0766', '', '0766', '', '', '', '')"
"('', '', '', '', '', '0768', '', '0768', '', '', '', '')"
"('', '', '', '', '', '0771', '', '0771', '', '', '', '')"
"('', '', '', '', '', '0777', '', '0777', '', '', '', '')"
"('', '', '', '', '', '0778', '', '0778', '', '', '', '')"
"('', '', '', '', '', '0782', '', '0782', '', '', '', '')"
"('', '', '', '', '', '0784', '', '0784', '', '', '', '')"
"('', '', '', '', '', '0787', '', '0787', '', '', '', '')"
"('', '', '', '', '', '0788', '', '0788', '', '', '', '')"
"('', '', '', '', '', '0790', '', '0790', '', '', '', '')"
"('', '', '', '', '', '0795', '', '0795', '', '', '', '')"
"('', '', '', '', '', '0796', '', '0796', '', '', '', '')"
"('', '', '', '', '', '0798', '', '0798', '', '', '', '')"
"('', '', '', '', '', '07F', '', '07F', '', '', '', '')"
"('', '', '', '', '', '08', '', '08', '', '', '', '')"
"('', '', '', '', '', '0806', '', '0806', '', '', '', '')"
"('', '', '', '', '', '0808', '', '0808', '', '', '', '')"
"('', '', '', '', '', '0811', '', '0811', '', '', '', '')"
"('', '', '', '', '', '0816', '', '0816', '', '', '', '')"
"('', '', '', '', '', '0817', '', '0817', '', '', '', '')"
"('', '', '', '', '', '0821', '', '0821', '', '', '', '')"
"('', '', '', '', '', '0832', '', '0832', '', '', '', '')"
"('', '', '', '', '', '0833', '', '0833', '', '', '', '')"
"('', '', '', '', '', '0837', '', '0837', '', '', '', '')"
"('', '', '', '', '', '0847', '', '0847', '', '', '', '')"
"('', '', '', '', '', '0848', '', '0848', '', '', '', '')"
"('', '', '', '', '', '0851', '', '0851', '', '', '', '')"
"('', '', '', '', '', '0853', '', '0853', '', '', '', '')"
"('', '', '', '', '', '0856', '', '0856', '', '', '', '')"
"('', '', '', '', '', '0862', '', '0862', '', '', '', '')"
"('', '', '', '', '', '0863', '', '0863', '', '', '', '')"
"('', '', '', '', '', '0864', '', '0864', '', '', '', '')"
"('', '', '', '', '', '0868', '', '0868', '', '', '', '')"
"('', '', '', '', '', '0869', '', '0869', '', '', '', '')"
"('', '', '', '', '', '0872', '', '0872', '', '', '', '')"
"('', '', '', '', '', '0875', '', '0875', '', '', '', '')"
"('', '', '', '', '', '0878', '', '0878', '', '', '', '')"
"('', '', '', '', '', '0885', '', '0885', '', '', '', '')"
"('', '', '', '', '', '0888', '', '0888', '', '', '', '')"
"('', '', '', '', '', '0891', '', '0891', '', '', '', '')"
"('', '', '', '', '', '0895', '', '0895', '', '', '', '')"
"('', '', '', '', '', '08e3', '', '08e3', '', '', '', '')"
"('', '', '', '', '', '0900', '', '0900', '', '', '', '')"
"('', '', '', '', '', '0901', '', '0901', '', '', '', '')"
"('', '', '', '', '', '0903', '', '0903', '', '', '', '')"
"('', '', '', '', '', '0909', '', '0909', '', '', '', '')"
"('', '', '', '', '', '0911', '', '0911', '', '', '', '')"
"('', '', '', '', '', '0912', '', '0912', '', '', '', '')"
"('', '', '', '', '', '0914', '', '0914', '', '', '', '')"
"('', '', '', '', '', '0917', '', '0917', '', '', '', '')"
"('', '', '', '', '', '0919', '', '0919', '', '', '', '')"
"('', '', '', '', '', '0922', '', '0922', '', '', '', '')"
"('', '', '', '', '', '0923', '', '0923', '', '', '', '')"
"('', '', '', '', '', '0925', '', '0925', '', '', '', '')"
"('', '', '', '', '', '0928', '', '0928', '', '', '', '')"
"('', '', '', '', '', '0930', '', '0930', '', '', '', '')"
"('', '', '', '', '', '0938', '', '0938', '', '', '', '')"
"('', '', '', '', '', '0939', '', '0939', '', '', '', '')"
"('', '', '', '', '', '0942', '', '0942', '', '', '', '')"
"('', '', '', '', '', '0944', '', '0944', '', '', '', '')"
"('', '', '', '', '', '0946', '', '0946', '', '', '', '')"
"('', '', '', '', '', '0953', '', '0953', '', '', '', '')"
"('', '', '', '', '', '0957', '', '0957', '', '', '', '')"
"('', '', '', '', '', '0958', '', '0958', '', '', '', '')"
"('', '', '', '', '', '0959', '', '0959', '', '', '', '')"
"('', '', '', '', '', '0960', '', '0960', '', '', '', '')"
"('', '', '', '', '', '0962', '', '0962', '', '', '', '')"
"('', '', '', '', '', '0964', '', '0964', '', '', '', '')"
"('', '', '', '', '', '0965', '', '0965', '', '', '', '')"
"('', '', '', '', '', '0973', '', '0973', '', '', '', '')"
"('', '', '', '', '', '0974', '', '0974', '', '', '', '')"
"('', '', '', '', '', '0976', '', '0976', '', '', '', '')"
"('', '', '', '', '', '0979', '', '0979', '', '', '', '')"
"('', '', '', '', '', '0980', '', '0980', '', '', '', '')"
"('', '', '', '', '', '0981', '', '0981', '', '', '', '')"
"('', '', '', '', '', '0984', '', '0984', '', '', '', '')"
"('', '', '', '', '', '0990', '', '0990', '', '', '', '')"
"('', '', '', '', '', '0991', '', '0991', '', '', '', '')"
"('', '', '', '', '', '0992', '', '0992', '', '', '', '')"
"('', '', '', '', '', '0997', '', '0997', '', '', '', '')"
"('', '', '', '', '', '0998', '', '0998', '', '', '', '')"
"('', '', '', '', '', '0B0', '', '0B0', '', '', '', '')"
"('', '', '', '', '', '0D', '', '0D', '', '', '', '')"
"('', '', '', '', '', '0E', '', '0E', '', '', '', '')"
"('', '', '', '', '', '0F', '', '0F', '', '', '', '')"
"('', '', '', '', '', '0FFF', '', '0FFF', '', '', '', '')"
"('', '', '', '', '', '0b', '', '0b', '', '', '', '')"
"('', '', '', '', '', '0c', '', '0c', '', '', '', '')"
"('', '', '', '', '', '1', '', '1', '', '', '', '')"
"('', '', '', '', '', '10', '', '10', '', '', '', '')"
"('', '', '', '', '', '100', '', '100', '', '', '', '')"
"('', '', '', '', '', '1001', '', '1001', '', '', '', '')"
"('', '', '', '', '', '1002', '', '1002', '', '', '', '')"
"('', '', '', '', '', '1003', '', '1003', '', '', '', '')"
"('', '', '', '', '', '1004', '', '1004', '', '', '', '')"
"('', '', '', '', '', '1005', '', '1005', '', '', '', '')"
"('', '', '', '', '', '1006', '', '1006', '', '', '', '')"
"('', '', '', '', '', '1007', '', '1007', '', '', '', '')"
"('', '', '', '', '', '1008', '', '1008', '', '', '', '')"
"('', '', '', '', '', '1009', '', '1009', '', '', '', '')"
"('', '', '', '', '', '101', '', '101', '', '', '', '')"
"('', '', '', '', '', '1010', '', '1010', '', '', '', '')"
"('', '', '', '', '', '1011', '', '1011', '', '', '', '')"
"('', '', '', '', '', '1012', '', '1012', '', '', '', '')"
"('', '', '', '', '', '1013', '', '1013', '', '', '', '')"
"('', '', '', '', '', '1014', '', '1014', '', '', '', '')"
"('', '', '', '', '', '1015', '', '1015', '', '', '', '')"
"('', '', '', '', '', '1016', '', '1016', '', '', '', '')"
"('', '', '', '', '', '1017', '', '1017', '', '', '', '')"
"('', '', '', '', '', '1018', '', '1018', '', '', '', '')"
"('', '', '', '', '', '1019', '', '1019', '', '', '', '')"
"('', '', '', '', '', '102', '', '102', '', '', '', '')"
"('', '', '', '', '', '1020', '', '1020', '', '', '', '')"
"('', '', '', '', '', '1021', '', '1021', '', '', '', '')"
"('', '', '', '', '', '1022', '', '1022', '', '', '', '')"
"('', '', '', '', '', '1023', '', '1023', '', '', '', '')"
"('', '', '', '', '', '1024', '', '1024', '', '', '', '')"
"('', '', '', '', '', '1025', '', '1025', '', '', '', '')"
"('', '', '', '', '', '1026', '', '1026', '', '', '', '')"
"('', '', '', '', '', '1027', '', '1027', '', '', '', '')"
"('', '', '', '', '', '1028', '', '1028', '', '', '', '')"
"('', '', '', '', '', '1029', '', '1029', '', '', '', '')"
"('', '', '', '', '', '103', '', '103', '', '', '', '')"
"('', '', '', '', '', '1030', '', '1030', '', '', '', '')"
"('', '', '', '', '', '1031', '', '1031', '', '', '', '')"
"('', '', '', '', '', '1032', '', '1032', '', '', '', '')"
"('', '', '', '', '', '1033', '', '1033', '', '', '', '')"
"('', '', '', '', '', '1034', '', '1034', '', '', '', '')"
"('', '', '', '', '', '1035', '', '1035', '', '', '', '')"
"('', '', '', '', '', '1036', '', '1036', '', '', '', '')"
"('', '', '', '', '', '1037', '', '1037', '', '', '', '')"
"('', '', '', '', '', '1038', '', '1038', '', '', '', '')"
"('', '', '', '', '', '1039', '', '1039', '', '', '', '')"
